sub_region_1,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
Risaralda,2021-09-01,24.0,37.333333333333336,5.8,-25.0,12.4,3.0
Risaralda,2021-09-02,19.0,37.0,3.857142857142857,-27.0,10.6,3.0
Risaralda,2021-09-03,23.75,31.666666666666668,0.0,-23.0,17.4,2.75
Risaralda,2021-09-04,23.25,35.333333333333336,4.625,-14.5,19.8,1.25
Risaralda,2021-09-05,22.75,29.666666666666668,-0.875,5.0,12.4,1.25
Risaralda,2021-09-06,13.0,28.666666666666668,-2.6666666666666665,-24.0,9.6,4.0
Risaralda,2021-09-07,13.0,28.666666666666668,-1.1666666666666667,-31.0,8.2,3.25
Risaralda,2021-09-08,10.333333333333334,18.0,-5.142857142857143,-27.0,11.2,4.25
Risaralda,2021-09-09,14.0,23.666666666666668,1.0,-31.0,11.8,3.5
Risaralda,2021-09-10,17.75,21.666666666666668,1.0,-31.0,18.4,3.0
Risaralda,2021-09-11,17.5,24.0,4.125,-12.0,17.6,2.0
Risaralda,2021-09-12,19.5,19.666666666666668,-3.125,1.0,13.4,3.0
Risaralda,2021-09-13,13.333333333333334,28.333333333333332,-0.6666666666666666,-28.0,10.0,3.5
Risaralda,2021-09-14,11.0,24.333333333333332,2.6666666666666665,-35.0,8.6,3.25
Risaralda,2021-09-15,21.333333333333332,32.0,5.5,-24.5,11.8,2.75
Risaralda,2021-09-16,25.333333333333332,37.333333333333336,9.857142857142858,-25.5,9.6,2.25
Risaralda,2021-09-17,27.5,31.333333333333332,3.2857142857142856,-29.5,15.2,1.25
Risaralda,2021-09-18,35.5,39.666666666666664,14.375,-15.0,18.4,-1.25
Risaralda,2021-09-19,24.5,23.0,-0.5,3.0,10.4,0.25
Risaralda,2021-09-20,14.0,27.666666666666668,0.16666666666666666,-26.5,9.4,3.0
Risaralda,2021-09-21,13.666666666666666,24.0,-1.5,-36.0,7.2,3.25
Risaralda,2021-09-22,10.333333333333334,13.333333333333334,-10.571428571428571,-25.0,14.4,4.0
Risaralda,2021-09-23,17.666666666666668,23.333333333333332,-1.5714285714285714,-29.0,13.8,3.5
Risaralda,2021-09-24,19.5,20.333333333333332,2.125,-30.5,19.0,2.5
Risaralda,2021-09-25,23.0,27.666666666666668,7.5,-19.0,19.8,1.0
Risaralda,2021-09-26,16.5,14.0,-1.75,-6.5,8.8,1.0
Risaralda,2021-09-27,15.666666666666666,26.333333333333332,1.5,-27.5,12.0,1.75
Risaralda,2021-09-28,-20.666666666666668,-11.666666666666666,-24.0,-47.5,-4.6,11.0
Risaralda,2021-09-29,20.333333333333332,28.0,-0.16666666666666666,-27.0,14.8,2.25
Risaralda,2021-09-30,24.0,38.666666666666664,0.8571428571428571,-23.5,13.6,2.25
Risaralda,2021-10-01,34.25,41.0,1.5714285714285714,-19.5,14.4,1.25
Risaralda,2021-10-02,37.25,40.666666666666664,6.625,-9.0,18.0,0.25
Risaralda,2021-10-03,31.5,39.0,0.875,-1.5,10.8,1.0
Risaralda,2021-10-04,17.666666666666668,31.666666666666668,-1.6666666666666667,-21.0,13.2,2.0
Risaralda,2021-10-05,20.666666666666668,38.333333333333336,-1.0,-29.5,10.6,2.25
Risaralda,2021-10-06,16.333333333333332,27.0,-7.666666666666667,-25.0,14.2,2.5
Risaralda,2021-10-07,20.333333333333332,32.666666666666664,1.4285714285714286,-24.5,14.2,2.25
Risaralda,2021-10-08,19.75,25.666666666666668,-2.25,-23.5,19.0,2.5
Risaralda,2021-10-09,27.0,30.333333333333332,2.5,-3.5,19.2,1.0
Risaralda,2021-10-10,15.0,15.666666666666666,-10.0,6.0,14.0,3.25
Risaralda,2021-10-11,22.0,35.333333333333336,3.8333333333333335,-18.5,7.6,2.75
Risaralda,2021-10-12,17.333333333333332,25.333333333333332,-1.0,-30.0,5.8,3.5
Risaralda,2021-10-13,23.666666666666668,23.0,9.2,-18.5,7.8,3.0
Risaralda,2021-10-14,10.0,13.333333333333334,-13.142857142857142,-25.0,6.4,5.0
Risaralda,2021-10-15,30.333333333333332,34.666666666666664,14.571428571428571,-17.5,12.4,0.75
Risaralda,2021-10-16,41.5,36.666666666666664,16.375,-3.5,15.8,-0.25
Risaralda,2021-10-17,56.75,38.333333333333336,27.875,9.0,12.2,-1.25
Risaralda,2021-10-18,6.333333333333333,7.666666666666667,14.4,-20.0,-54.8,9.0
Risaralda,2021-10-19,23.0,38.0,7.2,-26.5,10.8,1.25
Risaralda,2021-10-20,23.666666666666668,26.666666666666668,-2.0,-19.5,14.6,2.75
Risaralda,2021-10-21,17.666666666666668,27.666666666666668,-1.0,-23.5,13.6,3.0
Risaralda,2021-10-22,21.5,21.666666666666668,-8.666666666666666,-24.0,18.8,3.0
Risaralda,2021-10-23,19.75,26.333333333333332,-4.125,-13.5,20.8,2.75
Risaralda,2021-10-24,26.25,30.0,1.875,-0.5,16.0,2.75
Risaralda,2021-10-25,15.666666666666666,28.0,-7.2,-21.5,12.2,3.5
Risaralda,2021-10-26,23.333333333333332,32.666666666666664,2.6,-32.5,12.2,2.25
Risaralda,2021-10-27,23.333333333333332,29.666666666666668,2.0,-23.5,16.8,2.25
Risaralda,2021-10-28,26.666666666666668,35.333333333333336,1.2857142857142858,-17.5,17.8,2.0
Risaralda,2021-10-29,31.0,37.333333333333336,3.5714285714285716,-19.0,22.0,1.0
Risaralda,2021-10-30,35.75,51.333333333333336,13.125,-9.0,25.4,-0.75
Risaralda,2021-10-31,65.0,77.33333333333333,39.25,32.0,25.0,-1.5
Risaralda,2021-11-01,9.333333333333334,18.333333333333332,11.4,-14.5,-54.0,10.75
Risaralda,2021-11-02,26.333333333333332,48.333333333333336,7.6,-15.5,14.6,0.5
Risaralda,2021-11-03,32.0,41.0,10.2,-15.5,17.0,1.25
Risaralda,2021-11-04,22.666666666666668,32.0,-3.4285714285714284,-20.5,16.0,2.5
Risaralda,2021-11-05,31.5,34.0,7.0,-7.5,22.2,0.75
Risaralda,2021-11-06,30.0,37.0,4.75,-5.0,24.0,0.75
Risaralda,2021-11-07,31.0,38.333333333333336,6.625,12.5,18.8,1.75
Risaralda,2021-11-08,22.0,34.333333333333336,1.6,-14.5,16.4,2.75
Risaralda,2021-11-09,24.0,34.333333333333336,2.6,-21.5,15.0,1.75
Risaralda,2021-11-10,21.0,22.333333333333332,-9.0,-18.5,18.0,2.0
Risaralda,2021-11-11,28.0,33.333333333333336,6.142857142857143,-18.5,16.8,1.0
Risaralda,2021-11-12,34.5,30.666666666666668,3.7142857142857144,-8.0,17.8,1.0
Risaralda,2021-11-13,33.25,36.333333333333336,12.5,2.5,19.8,0.5
Risaralda,2021-11-14,42.25,36.666666666666664,24.0,22.5,14.0,0.75
Risaralda,2021-11-15,8.333333333333334,11.666666666666666,0.2,-11.5,-53.2,10.0
Risaralda,2021-11-16,27.0,43.666666666666664,1.3333333333333333,-14.0,14.4,0.5
Risaralda,2021-11-17,34.0,42.0,8.4,-9.0,18.4,1.0
Risaralda,2021-11-18,27.666666666666668,36.333333333333336,1.0,-13.0,18.8,1.75
Risaralda,2021-11-19,33.75,42.333333333333336,-2.75,-7.0,24.2,1.0
Risaralda,2021-11-20,35.25,46.0,7.375,3.0,25.4,0.25
Risaralda,2021-11-21,32.5,38.0,1.25,26.0,20.6,2.75
Risaralda,2021-11-22,25.666666666666668,40.333333333333336,-1.1666666666666667,-5.0,16.2,2.0
Risaralda,2021-11-23,15.333333333333334,28.333333333333332,-14.5,-16.0,13.2,3.25
Risaralda,2021-11-24,36.0,37.666666666666664,1.8333333333333333,-9.5,18.6,1.25
Risaralda,2021-11-25,28.0,37.333333333333336,-6.0,-7.5,14.0,2.75
Risaralda,2021-11-26,35.5,41.0,1.2857142857142858,-5.0,19.0,1.0
Risaralda,2021-11-27,36.25,48.333333333333336,17.625,11.5,24.4,-1.0
Risaralda,2021-11-28,35.25,45.666666666666664,17.25,29.5,23.4,1.25
Risaralda,2021-11-29,31.333333333333332,48.666666666666664,5.0,-7.5,12.0,1.25
Risaralda,2021-11-30,40.0,59.666666666666664,14.6,-8.0,12.6,0.25
Risaralda,2021-12-01,51.0,62.0,17.4,-9.0,14.4,-1.0
Risaralda,2021-12-02,45.666666666666664,61.666666666666664,19.0,-9.5,14.2,0.0
Risaralda,2021-12-03,52.0,67.0,9.428571428571429,-1.0,17.8,-2.0
Risaralda,2021-12-04,40.75,56.0,14.5,9.5,24.2,-2.0
Risaralda,2021-12-05,41.75,59.666666666666664,7.5,23.5,29.4,0.0
Risaralda,2021-12-06,40.0,59.666666666666664,17.0,-3.0,9.8,0.75
Risaralda,2021-12-07,49.333333333333336,69.33333333333333,48.75,-8.0,10.6,-3.75
Risaralda,2021-12-08,22.666666666666668,24.333333333333332,28.5,-14.0,-42.8,8.5
Risaralda,2021-12-09,33.666666666666664,40.0,6.714285714285714,-8.5,15.4,1.0
Risaralda,2021-12-10,39.25,39.0,6.428571428571429,0.5,21.0,0.75
Risaralda,2021-12-11,35.25,39.333333333333336,-1.7142857142857142,7.0,31.0,0.0
Risaralda,2021-12-12,36.5,41.0,5.0,27.5,33.2,2.25
Risaralda,2021-12-13,38.333333333333336,48.0,11.0,0.0,16.0,0.75
Risaralda,2021-12-14,38.0,46.333333333333336,8.8,-5.0,12.8,0.75
Risaralda,2021-12-15,55.666666666666664,56.333333333333336,18.6,-6.5,18.6,-0.75
Risaralda,2021-12-16,52.666666666666664,62.333333333333336,20.0,-6.5,17.8,-1.0
Risaralda,2021-12-17,48.333333333333336,54.0,14.285714285714286,-2.0,22.2,-0.75
Risaralda,2021-12-18,53.75,62.333333333333336,21.125,12.5,33.2,-3.75
Risaralda,2021-12-19,68.5,78.0,21.875,35.0,47.2,-4.0
Risaralda,2021-12-20,55.666666666666664,68.66666666666667,18.8,9.0,13.8,-0.75
Risaralda,2021-12-21,52.0,64.0,9.4,-1.5,12.0,0.0
Risaralda,2021-12-22,73.66666666666667,84.33333333333333,28.0,3.5,15.4,-2.5
Risaralda,2021-12-23,77.33333333333333,101.66666666666667,41.6,2.5,13.0,-3.0
Risaralda,2021-12-24,48.666666666666664,102.0,38.2,3.0,-7.6,-1.25
Risaralda,2021-12-25,-9.75,-17.25,14.428571428571429,-15.0,-49.4,5.75
Risaralda,2021-12-26,38.5,36.0,15.25,24.5,17.6,-0.5
Risaralda,2021-12-27,46.0,57.666666666666664,20.0,1.5,3.2,2.25
Risaralda,2021-12-28,47.666666666666664,57.666666666666664,28.6,0.5,2.4,1.5
Risaralda,2021-12-29,40.333333333333336,45.333333333333336,12.4,-2.5,4.4,3.0
Risaralda,2021-12-30,70.66666666666667,96.66666666666667,50.4,7.0,3.4,-1.0
Risaralda,2021-12-31,31.333333333333332,84.66666666666667,27.2,-2.0,-25.2,1.5
Risaralda,2022-01-01,-17.5,-28.75,16.333333333333332,-10.0,-57.2,3.75
Risaralda,2022-01-02,42.5,32.333333333333336,29.75,30.0,3.6,-2.25
Risaralda,2022-01-03,39.333333333333336,56.666666666666664,24.0,7.0,-7.0,4.5
Risaralda,2022-01-04,38.666666666666664,54.0,22.6,1.0,-7.4,4.5
Risaralda,2022-01-05,37.666666666666664,43.666666666666664,27.6,1.0,-2.2,5.75
Risaralda,2022-01-06,23.333333333333332,31.666666666666668,3.4285714285714284,0.5,-4.0,7.5
Risaralda,2022-01-07,28.0,37.666666666666664,13.833333333333334,-2.5,1.0,6.25
Risaralda,2022-01-08,36.25,34.333333333333336,8.166666666666666,5.5,15.8,3.75
Risaralda,2022-01-09,39.75,29.333333333333332,23.0,23.0,15.2,2.75
Risaralda,2022-01-10,1.0,4.0,3.2,-12.0,-55.0,13.25
Risaralda,2022-01-11,28.333333333333332,46.333333333333336,12.4,-4.0,3.4,4.5
Risaralda,2022-01-12,25.666666666666668,34.0,8.0,-9.0,7.0,6.0
Risaralda,2022-01-13,23.0,32.333333333333336,5.285714285714286,-10.0,6.8,7.25
Risaralda,2022-01-14,23.333333333333332,34.0,5.833333333333333,-8.5,14.0,6.0
Risaralda,2022-01-15,34.25,42.0,14.625,-2.5,25.2,3.5
Risaralda,2022-01-16,32.5,39.333333333333336,15.375,18.0,20.4,3.75
Risaralda,2022-01-17,28.666666666666668,46.0,12.4,-4.5,10.6,4.5
Risaralda,2022-01-18,28.0,43.666666666666664,12.2,-19.0,7.4,4.25
Risaralda,2022-01-19,30.666666666666668,37.333333333333336,12.6,-14.5,12.2,4.75
Risaralda,2022-01-20,28.333333333333332,37.333333333333336,10.714285714285714,-20.5,11.6,4.75
Risaralda,2022-01-21,32.0,31.333333333333332,7.714285714285714,-8.5,18.6,4.75
Risaralda,2022-01-22,27.25,31.333333333333332,9.375,-2.0,27.2,4.25
Risaralda,2022-01-23,35.0,38.666666666666664,18.375,18.0,22.6,2.75
Risaralda,2022-01-24,24.0,36.333333333333336,10.6,-8.5,14.4,4.0
Risaralda,2022-01-25,23.0,37.666666666666664,4.6,-13.5,11.0,4.75
Risaralda,2022-01-26,28.666666666666668,36.333333333333336,11.2,-15.0,18.0,3.5
Risaralda,2022-01-27,26.666666666666668,34.0,8.714285714285714,-21.0,16.4,3.75
Risaralda,2022-01-28,33.5,32.666666666666664,4.142857142857143,-33.666666666666664,23.6,3.5
Risaralda,2022-01-29,38.75,43.666666666666664,18.0,-2.0,31.6,1.75
Risaralda,2022-01-30,44.75,50.333333333333336,21.375,20.5,24.4,1.0
Risaralda,2022-01-31,38.666666666666664,60.333333333333336,20.4,-9.0,20.0,1.0
Risaralda,2022-02-01,37.666666666666664,52.666666666666664,21.8,-19.5,17.6,0.75
Risaralda,2022-02-02,40.333333333333336,46.0,20.0,-13.0,23.4,0.75
Risaralda,2022-02-03,34.0,43.666666666666664,14.571428571428571,-20.0,22.6,1.25
Risaralda,2022-02-04,32.75,29.333333333333332,6.571428571428571,-10.5,28.0,0.75
Risaralda,2022-02-05,40.0,46.0,20.0,-0.5,33.6,0.75
Risaralda,2022-02-06,32.75,36.0,11.5,22.0,22.8,2.5
Risaralda,2022-02-07,33.333333333333336,43.0,12.4,-32.0,22.4,0.75
Risaralda,2022-02-08,24.0,35.0,8.2,-18.0,17.0,2.0
Risaralda,2022-02-09,28.333333333333332,32.333333333333336,8.2,-14.0,22.2,1.25
Risaralda,2022-02-10,34.333333333333336,42.333333333333336,16.0,-12.0,22.8,0.25
Risaralda,2022-02-11,30.0,25.333333333333332,6.571428571428571,-31.666666666666668,29.2,1.0
Risaralda,2022-02-12,35.5,39.0,21.125,-4.5,32.2,1.25
Risaralda,2022-02-13,29.75,35.333333333333336,6.25,14.5,22.0,3.25
Risaralda,2022-02-14,32.666666666666664,41.0,14.0,-32.0,26.0,0.75
Risaralda,2022-02-15,36.0,50.333333333333336,23.4,-33.0,23.2,-0.75
Risaralda,2022-02-16,39.0,48.666666666666664,19.6,-36.666666666666664,27.6,-0.25
Risaralda,2022-02-17,38.333333333333336,49.666666666666664,21.166666666666668,-39.666666666666664,29.8,-1.0
Risaralda,2022-02-18,33.75,35.333333333333336,3.5,-29.666666666666668,36.2,1.25
Risaralda,2022-02-19,42.0,48.666666666666664,23.0,-24.333333333333332,39.8,-0.75
Risaralda,2022-02-20,40.5,47.666666666666664,19.25,26.0,28.0,1.0
Risaralda,2022-02-21,27.0,39.333333333333336,12.0,-33.0,29.2,0.25
Risaralda,2022-02-22,29.333333333333332,42.333333333333336,18.4,-33.333333333333336,29.4,-0.5
Risaralda,2022-02-23,29.0,37.0,15.6,-30.333333333333332,35.0,0.25
Risaralda,2022-02-24,20.0,30.0,6.571428571428571,-16.0,34.4,1.25
Risaralda,2022-02-25,36.5,41.0,12.714285714285714,-28.0,42.4,-0.25
Risaralda,2022-02-26,32.5,37.0,11.375,-25.666666666666668,36.2,0.75
Risaralda,2022-02-27,30.75,42.333333333333336,6.75,20.0,22.4,2.5
Risaralda,2022-02-28,35.0,57.666666666666664,16.8,-25.0,34.0,-0.25
Risaralda,2022-03-01,41.666666666666664,64.33333333333333,22.8,-32.333333333333336,34.0,-1.25
Risaralda,2022-03-02,37.0,53.0,24.0,-33.0,38.0,0.0
Risaralda,2022-03-03,31.666666666666668,50.333333333333336,14.0,-33.0,39.0,0.25
Risaralda,2022-03-04,35.25,42.666666666666664,9.625,-22.333333333333332,42.4,0.75
Risaralda,2022-03-05,33.75,48.333333333333336,6.625,-19.333333333333332,38.2,1.25
Risaralda,2022-03-06,27.5,41.333333333333336,-4.125,30.5,24.6,3.75
Risaralda,2022-03-07,33.333333333333336,55.0,22.0,-21.666666666666668,35.6,0.0
Risaralda,2022-03-08,41.666666666666664,54.666666666666664,27.4,-26.666666666666668,33.2,0.0
Risaralda,2022-03-09,33.0,41.666666666666664,23.2,-29.666666666666668,42.2,0.25
Risaralda,2022-03-10,27.666666666666668,46.0,20.5,-27.0,41.2,1.0
Risaralda,2022-03-11,34.0,50.333333333333336,13.571428571428571,-23.333333333333332,43.4,1.25
Risaralda,2022-03-12,26.75,43.666666666666664,18.25,-22.666666666666668,37.6,2.75
Risaralda,2022-03-13,46.0,78.0,44.375,-3.0,31.6,0.75
Risaralda,2022-03-14,18.666666666666668,39.666666666666664,15.0,-25.333333333333332,40.0,3.25
Risaralda,2022-03-15,29.333333333333332,56.0,27.6,-30.0,41.0,0.75
Risaralda,2022-03-16,31.0,50.333333333333336,24.2,-25.333333333333332,44.6,0.75
Risaralda,2022-03-17,30.333333333333332,48.333333333333336,22.285714285714285,-28.666666666666668,43.8,1.25
Risaralda,2022-03-18,36.75,45.666666666666664,20.142857142857142,-17.333333333333332,46.4,0.25
Risaralda,2022-03-19,38.75,47.0,26.875,-16.666666666666668,34.6,0.5
Risaralda,2022-03-20,49.25,46.333333333333336,34.875,5.333333333333333,24.2,1.0
Risaralda,2022-03-21,5.0,16.333333333333332,25.4,-4.0,-50.4,11.25
Risaralda,2022-03-22,23.0,44.666666666666664,20.2,-20.666666666666668,37.6,0.75
Risaralda,2022-03-23,24.666666666666668,36.666666666666664,16.6,-24.0,46.6,1.25
Risaralda,2022-03-24,20.333333333333332,33.0,9.857142857142858,-30.0,45.0,2.0
Risaralda,2022-03-25,25.75,31.0,7.375,-24.666666666666668,48.0,2.25
Risaralda,2022-03-26,25.0,36.0,7.75,-13.666666666666666,43.4,2.5
Risaralda,2022-03-27,18.0,36.666666666666664,-7.5,-2.3333333333333335,22.4,6.0
Risaralda,2022-03-28,20.333333333333332,38.333333333333336,12.8,-25.0,43.4,1.75
Risaralda,2022-03-29,16.666666666666668,34.666666666666664,5.8,-30.666666666666668,40.4,2.25
Risaralda,2022-03-30,29.666666666666668,45.0,13.833333333333334,-28.666666666666668,45.6,1.0
Risaralda,2022-03-31,19.0,36.666666666666664,3.857142857142857,-31.0,44.4,2.25
Risaralda,2022-04-01,40.25,53.333333333333336,19.428571428571427,-24.666666666666668,51.6,-0.5
Risaralda,2022-04-02,41.25,58.333333333333336,25.375,-22.333333333333332,39.6,-0.25
Risaralda,2022-04-03,35.0,57.0,13.125,0.6666666666666666,26.8,2.75
Risaralda,2022-04-04,24.333333333333332,49.666666666666664,14.4,-17.0,42.8,1.0
Risaralda,2022-04-05,24.333333333333332,51.333333333333336,17.2,-26.333333333333332,41.6,0.5
Risaralda,2022-04-06,23.0,38.333333333333336,14.0,-25.666666666666668,44.8,1.25
Risaralda,2022-04-07,23.666666666666668,41.0,7.428571428571429,-31.666666666666668,44.4,1.5
Risaralda,2022-04-08,32.5,38.0,10.285714285714286,-13.666666666666666,47.6,0.25
Risaralda,2022-04-09,29.0,43.333333333333336,14.375,-13.0,38.0,1.25
Risaralda,2022-04-10,31.25,44.0,18.375,10.0,29.4,3.25
Risaralda,2022-04-11,29.666666666666668,50.333333333333336,24.0,-22.333333333333332,13.0,3.5
Risaralda,2022-04-12,28.666666666666668,46.333333333333336,25.2,-23.0,9.6,3.5
Risaralda,2022-04-13,45.333333333333336,57.333333333333336,37.2,-10.0,10.6,1.5
Risaralda,2022-04-14,18.333333333333332,33.0,60.75,-9.0,-48.6,10.0
Risaralda,2022-04-15,-3.6666666666666665,2.0,53.8,-16.0,-56.4,14.0
Risaralda,2022-04-16,29.75,34.0,26.666666666666668,-28.0,-4.4,4.75
Risaralda,2022-04-17,31.0,40.0,23.125,8.666666666666666,19.8,1.0
Risaralda,2022-04-18,15.666666666666666,36.666666666666664,1.0,-24.666666666666668,38.6,2.25
Risaralda,2022-04-19,22.0,46.666666666666664,4.333333333333333,-24.666666666666668,41.0,1.75
Risaralda,2022-04-20,29.0,43.666666666666664,10.166666666666666,-26.0,45.8,1.25
Risaralda,2022-04-21,26.333333333333332,42.0,15.285714285714286,-33.333333333333336,46.4,1.5
Risaralda,2022-04-22,27.5,35.0,8.0,-26.666666666666668,50.8,1.25
Risaralda,2022-04-23,30.0,42.666666666666664,17.25,-22.666666666666668,39.6,2.0
Risaralda,2022-04-24,30.0,45.666666666666664,13.75,-1.3333333333333333,25.8,3.5
Risaralda,2022-04-25,21.0,38.333333333333336,7.4,-27.666666666666668,42.2,3.25
Risaralda,2022-04-26,30.0,45.333333333333336,20.2,-27.666666666666668,41.0,1.0
Risaralda,2022-04-27,20.333333333333332,29.0,3.0,-32.0,46.0,2.25
Risaralda,2022-04-28,26.0,39.666666666666664,14.428571428571429,-36.666666666666664,42.6,2.25
Risaralda,2022-04-29,40.25,48.0,18.0,-27.666666666666668,50.6,0.25
Risaralda,2022-04-30,45.25,62.666666666666664,29.375,-25.0,41.8,0.0
Risaralda,2022-05-01,42.25,66.66666666666667,23.625,7.333333333333333,30.0,2.0
Risaralda,2022-05-02,34.333333333333336,62.0,27.2,-29.333333333333332,44.8,1.0
Risaralda,2022-05-03,31.666666666666668,59.333333333333336,27.8,-32.666666666666664,41.6,0.5
Risaralda,2022-05-04,34.333333333333336,50.333333333333336,16.166666666666668,-31.333333333333332,45.4,0.5
Risaralda,2022-05-05,27.0,48.333333333333336,18.285714285714285,-30.333333333333332,43.6,1.25
Risaralda,2022-05-06,25.75,40.666666666666664,5.142857142857143,-28.666666666666668,48.8,0.75
Risaralda,2022-05-07,42.5,69.0,26.0,-21.333333333333332,39.6,-0.5
Risaralda,2022-05-08,56.75,72.0,36.875,2.3333333333333335,36.8,-1.75
Risaralda,2022-05-09,14.333333333333334,32.333333333333336,-2.5,-27.666666666666668,39.4,2.0
Risaralda,2022-05-10,28.333333333333332,52.333333333333336,11.333333333333334,-29.0,40.4,0.75
Risaralda,2022-05-11,24.666666666666668,36.333333333333336,1.3333333333333333,-31.666666666666668,43.8,1.25
Risaralda,2022-05-12,28.333333333333332,45.666666666666664,20.142857142857142,-30.0,43.2,1.0
Risaralda,2022-05-13,31.0,38.333333333333336,13.857142857142858,-27.0,37.2,1.75
San Andres and Providencia,2020-02-15,-6.0,-3.5,-9.5,-1.5,3.5,0.0
San Andres and Providencia,2020-02-16,-8.5,1.0,-8.0,-2.0,0.5,-17.4389035667107
San Andres and Providencia,2020-02-17,-4.0,-7.0,-8.5,1.0,10.0,0.0
San Andres and Providencia,2020-02-18,-4.0,-5.0,-13.0,-4.0,11.5,0.0
San Andres and Providencia,2020-02-19,-5.5,-8.5,-8.0,-5.5,9.0,-1.0
San Andres and Providencia,2020-02-20,-6.5,-6.0,-9.0,-9.5,2.5,2.0
San Andres and Providencia,2020-02-21,-6.5,-3.0,-3.5,-8.5,2.5,1.0
San Andres and Providencia,2020-02-22,-7.0,-7.0,-2.5,-5.5,3.0,1.0
San Andres and Providencia,2020-02-23,-6.5,-10.0,-7.0,-2.5,-3.5,-17.4389035667107
San Andres and Providencia,2020-02-24,-7.5,-11.5,-5.5,-5.0,5.0,1.0
San Andres and Providencia,2020-02-25,-7.0,-16.5,-5.0,-5.5,10.5,-1.0
San Andres and Providencia,2020-02-26,-10.0,-9.0,-6.5,-9.0,7.5,-1.0
San Andres and Providencia,2020-02-27,-9.0,-4.0,-9.5,-9.5,6.5,1.0
San Andres and Providencia,2020-02-28,-7.5,-3.0,-5.0,-0.5,8.0,-1.0
San Andres and Providencia,2020-02-29,-7.5,-0.5,-6.0,-1.5,5.5,0.0
San Andres and Providencia,2020-03-01,-8.5,0.0,-6.0,-1.5,0.5,-17.4389035667107
San Andres and Providencia,2020-03-02,-4.5,-0.5,-6.0,-3.5,10.5,0.0
San Andres and Providencia,2020-03-03,0.0,-1.5,-5.0,-1.5,14.5,0.0
San Andres and Providencia,2020-03-04,-3.5,-1.5,-0.5,-8.5,11.0,1.0
San Andres and Providencia,2020-03-05,-1.0,7.0,-2.5,-11.5,8.5,1.0
San Andres and Providencia,2020-03-06,-9.0,3.0,-2.0,-1.0,10.5,-1.0
San Andres and Providencia,2020-03-07,-5.0,0.0,0.5,-2.5,7.5,1.0
San Andres and Providencia,2020-03-08,0.0,0.0,0.0,0.5,0.0,-17.4389035667107
San Andres and Providencia,2020-03-09,-4.5,-1.0,0.0,-1.0,8.5,1.0
San Andres and Providencia,2020-03-10,-2.0,-9.5,-6.0,-2.0,12.0,2.0
San Andres and Providencia,2020-03-11,-11.0,-4.0,-6.0,-5.5,7.5,1.0
San Andres and Providencia,2020-03-12,-8.0,0.0,-7.5,-9.0,9.0,0.0
San Andres and Providencia,2020-03-13,-10.0,2.5,-5.5,-7.0,8.5,0.0
San Andres and Providencia,2020-03-14,-8.5,1.0,-5.0,-3.5,5.0,2.0
San Andres and Providencia,2020-03-15,-13.5,2.0,-4.5,-2.5,0.0,-17.4389035667107
San Andres and Providencia,2020-03-16,-14.0,8.0,-7.0,-4.5,0.5,3.0
San Andres and Providencia,2020-03-17,-18.5,7.5,-18.5,-5.0,1.5,4.0
San Andres and Providencia,2020-03-18,-28.5,-9.5,-29.5,-12.5,-3.0,7.0
San Andres and Providencia,2020-03-19,-39.5,-17.5,-45.0,-24.0,-10.5,11.0
San Andres and Providencia,2020-03-20,-49.5,-10.5,-54.0,-27.5,-13.0,11.0
San Andres and Providencia,2020-03-21,-87.0,-69.5,-81.5,-61.5,-60.5,-17.4389035667107
San Andres and Providencia,2020-03-22,-88.5,-75.0,-84.5,-73.0,-58.5,-17.4389035667107
San Andres and Providencia,2020-03-23,-91.0,-79.0,-85.5,-81.0,-76.5,-17.4389035667107
San Andres and Providencia,2020-03-24,-79.5,-64.5,-80.0,-73.0,-54.5,-17.4389035667107
San Andres and Providencia,2020-03-25,-87.5,-72.5,-84.5,-85.0,-69.0,-17.4389035667107
San Andres and Providencia,2020-03-26,-86.0,-67.5,-83.5,-83.0,-67.0,-17.4389035667107
San Andres and Providencia,2020-03-27,-85.0,-65.5,-82.0,-82.0,-67.0,-17.4389035667107
San Andres and Providencia,2020-03-28,-91.5,-88.5,-86.5,-86.0,-74.5,-17.4389035667107
San Andres and Providencia,2020-03-29,-92.5,-85.0,-87.5,-87.5,-67.0,-17.4389035667107
San Andres and Providencia,2020-03-30,-84.0,-63.0,-80.5,-78.5,-63.5,-17.4389035667107
San Andres and Providencia,2020-03-31,-83.0,-62.5,-81.0,-77.5,-62.0,-17.4389035667107
San Andres and Providencia,2020-04-01,-81.0,-63.5,-81.5,-80.0,-64.0,-17.4389035667107
San Andres and Providencia,2020-04-02,-83.0,-63.5,-80.0,-78.0,-66.5,-17.4389035667107
San Andres and Providencia,2020-04-03,-85.0,-59.5,-81.5,-80.5,-64.0,-17.4389035667107
San Andres and Providencia,2020-04-04,-91.0,-85.5,-84.0,-85.0,-69.5,-17.4389035667107
San Andres and Providencia,2020-04-05,-93.5,-85.0,-86.5,-86.0,-65.0,-17.4389035667107
San Andres and Providencia,2020-04-06,-80.0,-58.5,-80.0,-80.0,-63.5,-17.4389035667107
