date,retail_and_recreation_percent_change_from_baseline_Argentina,grocery_and_pharmacy_percent_change_from_baseline_Argentina,parks_percent_change_from_baseline_Argentina,transit_stations_percent_change_from_baseline_Argentina,workplaces_percent_change_from_baseline_Argentina,residential_percent_change_from_baseline_Argentina
2020-05-04,-74.58130081300813,-29.356209150326798,-85.63706563706563,-65.48730964467005,-30.697050938337803,20.073275862068964
2020-05-05,-73.98387096774194,-26.619205298013245,-85.42481203007519,-63.029556650246306,-31.70712401055409,19.816239316239315
2020-05-06,-71.54440154440154,-21.67763157894737,-83.99632352941177,-59.698019801980195,-28.810526315789474,18.98728813559322
2020-05-07,-70.42911877394636,-20.039473684210527,-83.60350877192982,-59.70192307692308,-28.923884514435695,19.675105485232066
2020-05-08,-69.78228782287823,-17.104575163398692,-84.16151202749141,-59.669767441860465,-26.78306878306878,21.36864406779661
2020-05-09,-72.30181818181818,-17.10810810810811,-86.17647058823529,-62.450980392156865,-24.873563218390803,20.446700507614214
2020-05-10,-80.97747747747748,-39.7311320754717,-89.76190476190476,-71.77160493827161,-31.616613418530353,21.420382165605094
2020-05-11,-67.89453125,-20.841423948220065,-83.04444444444445,-60.235849056603776,-24.0752688172043,17.873949579831933
2020-05-12,-67.48627450980392,-18.223333333333333,-82.76752767527675,-57.44711538461539,-24.356382978723403,17.432098765432098
2020-05-13,-67.59923664122137,-19.467105263157894,-82.0179856115108,-57.47549019607843,-23.61764705882353,17.319502074688796
2020-05-14,-67.84328358208955,-19.52442996742671,-82.60142348754448,-58.59715639810427,-24.055408970976252,18.289915966386555
2020-05-15,-67.6,-16.673202614379086,-83.06,-58.495370370370374,-22.336870026525197,19.813278008298756
2020-05-16,-70.0,-16.2027027027027,-84.76051779935275,-61.262135922330096,-20.63768115942029,18.92079207920792
2020-05-17,-78.49339207048457,-37.84507042253521,-87.32996632996633,-70.21142857142857,-26.7012987012987,19.9937106918239
2020-05-18,-66.2984496124031,-21.0718954248366,-82.22545454545454,-59.80861244019139,-20.11141304347826,16.854771784232366
2020-05-19,-66.08429118773947,-19.11371237458194,-81.27536231884058,-57.1042654028436,-20.68010752688172,16.40485829959514
2020-05-20,-66.34848484848484,-20.874587458745875,-81.03249097472924,-57.20388349514563,-21.298666666666666,16.721774193548388
2020-05-21,-68.63018867924528,-23.029508196721313,-83.27464788732394,-60.47596153846154,-23.46153846153846,18.759336099585063
2020-05-22,-69.0,-21.40983606557377,-84.34482758620689,-60.84761904761905,-22.349333333333334,20.75
2020-05-23,-68.69090909090909,-13.823728813559322,-84.98684210526316,-60.55023923444976,-18.281976744186046,18.759615384615383
2020-05-24,-77.36796536796537,-33.15813953488372,-87.11824324324324,-69.25882352941177,-25.02970297029703,19.47826086956522
2020-05-25,-81.64435146443515,-50.74087591240876,-84.19029850746269,-73.79787234042553,-53.12082262210797,23.086294416243653
2020-05-26,-64.8199233716475,-19.05351170568562,-81.12857142857143,-57.65865384615385,-18.11891891891892,15.991967871485944
2020-05-27,-64.82889733840304,-18.82894736842105,-80.03521126760563,-56.63942307692308,-17.62872628726287,16.16
2020-05-28,-65.6377358490566,-19.104234527687296,-81.24738675958189,-57.16425120772947,-18.169354838709676,17.01593625498008
2020-05-29,-65.56776556776556,-16.371335504885995,-82.29801324503312,-57.425925925925924,-16.956521739130434,18.51394422310757
2020-05-30,-68.78853046594982,-15.449324324324325,-84.76872964169381,-61.27536231884058,-15.775147928994082,18.625
2020-05-31,-77.63636363636364,-37.29032258064516,-87.32542372881356,-70.3905325443787,-22.623762376237625,19.8125
2020-06-01,-64.5136186770428,-19.833333333333332,-81.21090909090908,-58.87677725118483,-16.336088154269973,16.629032258064516
2020-06-02,-63.669201520912544,-17.040133779264213,-80.45195729537366,-56.18181818181818,-16.331521739130434,15.96414342629482
2020-06-03,-64.35471698113207,-18.092105263157894,-80.24295774647888,-56.15458937198068,-16.472677595628415,16.067193675889328
2020-06-04,-64.80669144981412,-17.205211726384366,-81.46575342465754,-56.4739336492891,-17.497282608695652,17.0
2020-06-05,-62.98576512455516,-13.79344262295082,-81.07357859531773,-56.46478873239437,-16.645776566757494,18.60323886639676
2020-06-06,-63.371024734982335,-8.820945945945946,-82.19808306709265,-58.45192307692308,-12.663690476190476,17.18957345971564
2020-06-07,-73.18103448275862,-30.168181818181818,-83.60535117056857,-67.045197740113,-17.953488372093023,17.79640718562874
2020-06-08,-59.052830188679245,-13.215686274509803,-79.27956989247312,-56.98095238095238,-10.875862068965517,15.285714285714286
2020-06-09,-58.56015037593985,-12.461538461538462,-78.5432525951557,-53.22274881516588,-10.931034482758621,14.715415019762846
2020-06-10,-56.764925373134325,-10.758278145695364,-76.33793103448276,-52.142857142857146,-10.449308755760368,14.181102362204724
2020-06-11,-57.26007326007326,-10.904290429042904,-78.04304635761589,-53.50232558139535,-11.209195402298851,15.152941176470588
2020-06-12,-57.169611307420496,-8.081699346405228,-78.80065359477125,-54.39090909090909,-9.778801843317972,16.149019607843137
2020-06-13,-58.88421052631579,-6.2482993197278915,-80.60126582278481,-55.869565217391305,-7.110311750599521,15.629107981220658
2020-06-14,-68.91914893617022,-25.77625570776256,-81.7258064516129,-65.60773480662984,-11.380710659898478,16.649122807017545
2020-06-15,-72.55172413793103,-37.01742160278746,-79.68458781362007,-68.7363184079602,-41.35321100917431,21.107981220657276
2020-06-16,-53.21268656716418,-6.678929765886288,-76.7630662020906,-50.410377358490564,-9.229885057471265,13.6796875
2020-06-17,-56.62043795620438,-12.13953488372093,-77.51388888888889,-52.42156862745098,-12.144827586206896,14.594488188976378
2020-06-18,-57.07299270072993,-12.336633663366337,-78.61694915254238,-54.40094339622642,-11.96551724137931,15.494117647058824
2020-06-19,-54.313380281690144,-3.6,-78.07073954983923,-53.74770642201835,-9.071428571428571,15.58203125
2020-06-20,-55.892361111111114,0.2363013698630137,-78.92476489028213,-55.27142857142857,-12.763157894736842,16.15714285714286
2020-06-21,-68.11157024793388,-28.54090909090909,-82.30128205128206,-64.86363636363636,2.4528795811518322,14.372881355932204
2020-06-22,-59.56439393939394,-20.555555555555557,-79.63957597173145,-59.689320388349515,-13.195402298850574,15.585657370517929
2020-06-23,-58.82156133828996,-16.96989966555184,-79.06620209059234,-56.74519230769231,-12.67816091954023,15.624505928853756
2020-06-24,-59.919117647058826,-17.53135313531353,-79.34275618374558,-56.289855072463766,-12.89655172413793,15.507874015748031
2020-06-25,-59.61538461538461,-15.762214983713354,-79.77551020408163,-56.382075471698116,-13.616091954022988,16.183266932270918
2020-06-26,-58.946996466431095,-12.121311475409836,-79.94352159468438,-57.082191780821915,-11.631336405529954,17.330677290836654
2020-06-27,-59.63286713286713,-9.585034013605442,-80.625,-56.583333333333336,-8.5,16.572769953051644
2020-06-28,-70.53617021276595,-31.60091743119266,-83.60655737704919,-66.74853801169591,-14.703517587939698,18.135802469135804
2020-06-29,-57.17910447761194,-17.542207792207794,-79.73118279569893,-58.302439024390246,-13.175115207373272,15.811244979919678
2020-06-30,-58.12686567164179,-20.451505016722408,-80.17753623188406,-57.49009900990099,-15.410550458715596,16.31174089068826
2020-07-01,-56.94444444444444,-14.254966887417218,-78.38297872340425,-57.009756097560974,-12.542528735632184,15.476377952755906
2020-07-02,-56.69314079422383,-12.767213114754098,-78.66780821917808,-58.47846889952153,-12.671264367816091,16.161417322834644
2020-07-03,-55.19230769230769,-8.729641693811075,-78.79537953795379,-57.39719626168224,-10.188940092165899,16.96456692913386
2020-07-04,-56.756013745704465,-6.48639455782313,-79.7484076433121,-59.614634146341466,-8.076923076923077,16.316279069767443
2020-07-05,-67.99579831932773,-28.463636363636365,-81.19417475728156,-67.4494382022472,-13.217171717171718,17.806060606060605
2020-07-06,-54.8212927756654,-12.980392156862745,-78.74113475177305,-59.933014354066984,-13.259770114942528,15.449392712550607
2020-07-07,-55.2037037037037,-12.211409395973154,-79.19366197183099,-56.80582524271845,-15.52183908045977,15.44672131147541
2020-07-08,-49.67790262172284,-1.9437086092715232,-75.39649122807018,-52.1256038647343,-11.616091954022988,12.936
2020-07-09,-70.01865671641791,-34.44599303135889,-78.85910652920963,-67.38265306122449,-41.760919540229885,21.055555555555557
2020-07-10,-61.31672597864769,-18.25082508250825,-79.78217821782178,-65.2621359223301,-32.95632183908046,21.991416309012877
2020-07-11,-56.27777777777778,-7.404040404040404,-79.1246105919003,-58.85572139303483,-9.822115384615385,16.35211267605634
2020-07-12,-67.21399176954732,-30.50900900900901,-80.67948717948718,-67.02234636871508,-12.025445292620866,17.00595238095238
2020-07-13,-51.577358490566034,-9.758169934640524,-76.77777777777777,-57.08095238095238,-12.05299539170507,14.768924302788845
2020-07-14,-51.63295880149813,-10.565217391304348,-75.56435643564356,-54.94736842105263,-12.181609195402299,14.34920634920635
2020-07-15,-51.255639097744364,-9.30232558139535,-73.26885245901639,-54.67142857142857,-10.762124711316398,13.940711462450594
2020-07-16,-53.34172661870504,-11.98019801980198,-74.49185667752442,-56.43809523809524,-13.18663594470046,15.216867469879517
2020-07-17,-51.59298245614035,-5.078688524590164,-75.25796178343948,-55.601851851851855,-9.271889400921658,15.620553359683795
2020-07-18,-52.46917808219178,-4.081355932203389,-75.45705521472392,-57.3125,-5.266826923076923,14.912037037037036
2020-07-19,-61.74703557312253,-23.73181818181818,-76.8,-63.994535519125684,-8.389175257731958,15.444444444444445
2020-07-20,-45.82375478927203,-7.4605263157894735,-73.38795986622074,-55.31627906976744,-6.6674364896073905,11.422924901185771
2020-07-21,-54.86245353159851,-16.318791946308725,-76.71777003484321,-57.11219512195122,-13.342528735632184,14.205533596837945
2020-07-22,-55.161764705882355,-16.253333333333334,-76.7766323024055,-56.19402985074627,-13.974712643678162,15.091269841269842
2020-07-23,-58.033088235294116,-19.465573770491805,-79.25925925925925,-59.45192307692308,-15.524137931034483,16.852
2020-07-24,-55.6,-13.514657980456025,-78.03205128205128,-57.52884615384615,-12.711981566820276,17.44
2020-07-25,-55.30344827586207,-8.377551020408163,-76.59567901234568,-57.544117647058826,-7.603325415676959,15.892523364485982
2020-07-26,-64.70161290322581,-27.958904109589042,-76.95705521472392,-65.40449438202248,-12.058673469387756,16.529761904761905
2020-07-27,-51.988679245283016,-14.022875816993464,-75.30272108843538,-57.65727699530517,-10.501149425287357,14.569169960474309
2020-07-28,-52.26865671641791,-13.381270903010034,-74.87540983606557,-54.95145631067961,-11.873563218390805,14.42570281124498
2020-07-29,-51.49270072992701,-12.900662251655628,-72.44193548387096,-54.51456310679612,-10.558891454965359,13.849802371541502
2020-07-30,-52.81818181818182,-13.819672131147541,-74.5741935483871,-56.44075829383886,-12.266666666666667,15.075098814229248
2020-07-31,-51.48432055749129,-9.59672131147541,-73.74608150470219,-56.092592592592595,-9.617511520737327,15.793650793650794
2020-08-01,-51.51027397260274,-5.598639455782313,-73.51641791044776,-54.415841584158414,-6.6378896882494,14.578703703703704
2020-08-02,-59.64591439688716,-23.823529411764707,-72.31044776119403,-62.41621621621621,-11.119289340101522,15.33529411764706
2020-08-03,-50.14503816793893,-11.938110749185668,-73.18120805369128,-56.264150943396224,-9.708045977011494,13.948412698412698
2020-08-04,-49.20817843866171,-9.545150501672241,-71.30546623794213,-53.02403846153846,-10.183908045977011,13.375494071146244
2020-08-05,-48.3955223880597,-9.362126245847175,-70.32475884244373,-52.67326732673267,-9.463133640552995,13.178571428571429
2020-08-06,-51.87725631768953,-11.786184210526315,-74.61935483870968,-55.84688995215311,-11.61520737327189,14.826086956521738
2020-08-07,-51.38487972508591,-10.750819672131147,-74.88643533123029,-57.05607476635514,-9.253456221198157,15.988095238095237
2020-08-08,-50.35395189003437,-4.857142857142857,-73.8036809815951,-55.28358208955224,-5.644230769230769,15.382488479262673
2020-08-09,-61.70196078431373,-25.328767123287673,-75.35779816513761,-65.06741573033707,-12.184615384615384,16.686746987951807
2020-08-10,-47.05703422053232,-9.651465798045603,-72.56375838926175,-55.97695852534562,-9.071428571428571,13.743083003952568
2020-08-11,-47.5,-9.638795986622073,-72.61612903225806,-53.671497584541065,-10.593103448275862,13.644268774703557
2020-08-12,-47.276119402985074,-10.02980132450331,-70.81612903225806,-53.108374384236456,-10.087557603686635,13.579365079365079
2020-08-13,-46.72527472527472,-8.384868421052632,-71.05696202531645,-53.25,-9.919540229885058,14.1699604743083
2020-08-14,-46.54736842105263,-6.233766233766234,-72.3186119873817,-53.12903225806452,-8.476958525345623,15.330677290836654
2020-08-15,-42.96917808219178,4.431972789115647,-71.30030030030031,-52.047846889952154,-4.822541966426859,14.273148148148149
2020-08-16,-54.49420849420849,-16.254545454545454,-72.23214285714286,-60.26737967914438,-5.558441558441558,14.982456140350877
2020-08-17,-68.99248120300751,-40.328,-71.78523489932886,-69.73737373737374,-56.0735294117647,19.900473933649288
2020-08-18,-50.110236220472444,-15.158333333333333,-75.9261744966443,-53.032967032967036,-18.43243243243243,13.114173228346457
2020-08-19,-54.146153846153844,-19.24793388429752,-78.29801324503312,-55.40449438202247,-20.080645161290324,14.264822134387352
2020-08-20,-53.88148148148148,-19.495934959349594,-76.57051282051282,-56.202127659574465,-20.132978723404257,14.73913043478261
2020-08-21,-51.640845070422536,-13.071428571428571,-74.96385542168674,-54.72164948453608,-17.697297297297297,15.511811023622048
2020-08-22,-51.75714285714286,-10.137096774193548,-73.32222222222222,-51.1875,-13.234177215189874,15.088372093023256
2020-08-23,-65.41525423728814,-30.72,-75.39247311827957,-60.04347826086956,-19.28148148148148,16.43030303030303
2020-08-24,-52.176,-20.39669421487603,-74.0,-55.625,-19.95108695652174,13.741035856573705
2020-08-25,-53.92248062015504,-21.073170731707318,-77.21476510067114,-56.07608695652174,-21.870967741935484,14.416
2020-08-26,-55.70992366412214,-23.04032258064516,-77.83783783783784,-57.84615384615385,-20.978494623655912,14.587301587301587
2020-08-27,-53.701492537313435,-20.563492063492063,-74.31612903225806,-56.48421052631579,-20.459893048128343,14.52156862745098
2020-08-28,-52.59574468085106,-17.15748031496063,-75.23030303030303,-56.845360824742265,-18.413978494623656,15.484251968503937
2020-08-29,-55.809859154929576,-16.161290322580644,-79.03783783783784,-57.01052631578948,-15.791139240506329,16.15566037735849
2020-08-30,-65.64754098360656,-32.66326530612245,-75.2,-61.787234042553195,-20.669117647058822,16.52760736196319
2020-08-31,-53.96,-22.549180327868854,-77.12244897959184,-57.58510638297872,-21.3551912568306,14.601593625498008
2020-09-01,-55.04615384615385,-21.352459016393443,-78.7,-57.891304347826086,-22.994652406417114,15.096385542168674
2020-09-02,-59.22727272727273,-28.130081300813007,-80.40939597315436,-63.77173913043478,-25.21390374331551,15.97983870967742
2020-09-03,-53.776119402985074,-17.211382113821138,-76.18954248366013,-58.084210526315786,-22.617021276595743,15.063745019920319
2020-09-04,-50.94927536231884,-12.64,-74.25766871165644,-55.45360824742268,-20.198924731182796,15.588932806324111
2020-09-05,-50.207142857142856,-6.704,-72.05714285714286,-50.42553191489362,-14.367088607594937,14.660377358490566
2020-09-06,-65.98347107438016,-31.587628865979383,-74.76216216216216,-61.68478260869565,-22.816176470588236,16.791411042944784
2020-09-07,-50.312,-15.677685950413224,-72.30344827586207,-55.67368421052632,-23.35135135135135,13.84274193548387
2020-09-08,-48.89147286821706,-13.458333333333334,-71.56462585034014,-53.369565217391305,-21.758064516129032,12.817460317460318
2020-09-09,-51.21875,-15.743801652892563,-71.03472222222223,-54.144444444444446,-20.618279569892472,12.290836653386455
2020-09-10,-50.3134328358209,-15.94308943089431,-70.98675496688742,-55.242105263157896,-22.127659574468087,12.757936507936508
2020-09-11,-44.42434210526316,-10.247491638795987,-69.89488636363636,-58.08095238095238,-13.749425287356322,14.028
2020-09-12,-45.244224422442244,-7.733333333333333,-69.49438202247191,-55.92079207920792,-10.703349282296651,13.564593301435407
2020-09-13,-55.81684981684982,-26.57070707070707,-69.73937677053824,-63.56741573033708,-18.007518796992482,15.078787878787878
2020-09-14,-44.003649635036496,-15.342281879194632,-68.83734939759036,-58.80861244019139,-13.65137614678899,13.110204081632654
2020-09-15,-43.45126353790614,-12.67687074829932,-69.85630498533725,-56.77777777777778,-14.123853211009175,13.088353413654618
2020-09-16,-43.52650176678445,-14.219594594594595,-66.76627218934911,-55.437185929648244,-13.511467889908257,12.573705179282868
2020-09-17,-46.09122807017544,-16.195286195286194,-69.23546511627907,-57.45893719806763,-14.825688073394495,13.674603174603174
2020-09-18,-45.44518272425249,-11.133333333333333,-69.06666666666666,-57.57142857142857,-12.177829099307159,14.832669322709163
2020-09-19,-46.20261437908497,-7.258741258741258,-69.71428571428571,-56.33497536945813,-10.46043165467626,14.461904761904762
2020-09-20,-56.26739926739927,-26.014705882352942,-69.03098591549296,-63.773480662983424,-17.805486284289277,15.838323353293413
2020-09-21,-45.37591240875913,-15.905405405405405,-67.73273273273273,-59.05797101449275,-15.660550458715596,13.520491803278688
2020-09-22,-46.97435897435897,-13.762541806020067,-69.70270270270271,-56.80975609756098,-13.545871559633028,13.03187250996016
2020-09-23,-48.96739130434783,-14.13953488372093,-67.87387387387388,-56.600985221674875,-12.167816091954023,12.616949152542373
2020-09-24,-51.8421052631579,-17.712374581939798,-70.88495575221239,-58.7,-14.821100917431192,14.216494845360824
2020-09-25,-54.054421768707485,-18.257425742574256,-74.66765578635015,-60.970873786407765,-13.389400921658986,16.616438356164384
2020-09-26,-55.205980066445186,-15.682758620689656,-76.10404624277457,-61.8586387434555,-12.176610978520287,16.511363636363637
2020-09-27,-65.15671641791045,-33.945,-77.25513196480938,-68.4451219512195,-19.29,17.786956521739132
2020-09-28,-55.00727272727273,-28.013157894736842,-69.22455089820359,-59.36764705882353,-15.646788990825687,14.70486111111111
2020-09-29,-46.589928057553955,-10.090909090909092,-69.51785714285714,-55.64705882352941,-12.1441647597254,12.479452054794521
2020-09-30,-47.654804270462634,-13.155629139072847,-67.88253012048193,-55.381188118811885,-13.137614678899082,11.195945945945946
2020-10-01,-49.02447552447553,-11.629139072847682,-70.83333333333333,-57.21256038647343,-13.84862385321101,11.724489795918368
2020-10-02,-47.81666666666667,-7.754966887417218,-71.78869047619048,-57.52132701421801,-12.369266055045872,13.447098976109215
2020-10-03,-49.264900662251655,-5.719178082191781,-73.05539358600583,-55.333333333333336,-12.023640661938535,13.455223880597014
2020-10-04,-62.89056603773585,-30.38118811881188,-76.72727272727273,-66.36571428571429,-21.022058823529413,16.18103448275862
2020-10-05,-43.867158671586715,-7.91,-68.69277108433735,-54.97596153846154,-12.919908466819223,11.445205479452055
2020-10-06,-40.93189964157706,-4.885521885521886,-66.29411764705883,-51.74038461538461,-12.066361556064074,10.159322033898306
2020-10-07,-41.02135231316726,-4.647651006711409,-64.32432432432432,-51.82843137254902,-10.687356321839081,10.232323232323232
2020-10-08,-41.67128027681661,-3.8481848184818483,-66.55162241887906,-53.18269230769231,-10.81651376146789,11.69283276450512
2020-10-09,-42.01,-4.0230263157894735,-66.72832369942196,-54.06132075471698,-9.28211009174312,13.065068493150685
2020-10-10,-42.20265780730897,-2.0859106529209623,-66.39943342776203,-51.663366336633665,-6.190930787589499,12.234200743494425
2020-10-11,-53.54887218045113,-21.476190476190474,-68.46778711484593,-60.90449438202247,-14.77638190954774,14.232758620689655
2020-10-12,-58.688644688644686,-33.731617647058826,-61.77126099706745,-64.89893617021276,-44.52064220183486,17.20138888888889
2020-10-13,-38.7536231884058,-3.3703703703703702,-66.09411764705882,-51.38834951456311,-10.02974828375286,11.412162162162161
2020-10-14,-40.333333333333336,-3.959731543624161,-65.17365269461078,-50.470588235294116,-10.837528604118994,11.75593220338983
2020-10-15,-40.20209059233449,-2.281456953642384,-66.05232558139535,-52.39712918660287,-10.149082568807339,12.316326530612244
2020-10-16,-37.8,3.431893687707641,-65.04815864022663,-52.26267281105991,-8.101149425287357,12.621160409556314
2020-10-17,-34.64900662251656,10.744027303754267,-65.70523415977961,-49.349514563106794,-5.65625,11.75925925925926
2020-10-18,-49.68045112781955,-20.64761904761905,-69.9641873278237,-56.68131868131868,3.170103092783505,9.766949152542374
2020-10-19,-49.451492537313435,-19.580858085808583,-71.49253731343283,-58.93939393939394,-13.647597254004577,13.742268041237113
2020-10-20,-47.21245421245421,-12.33779264214047,-71.40356083086053,-58.38647342995169,-13.091533180778033,13.788395904436861
2020-10-21,-45.78623188405797,-10.7,-69.2566371681416,-54.98048780487805,-10.786697247706423,13.08108108108108
2020-10-22,-48.186619718309856,-12.694078947368421,-71.06140350877193,-58.299019607843135,-12.657471264367816,14.482993197278912
2020-10-23,-44.19601328903654,-5.840531561461794,-67.38591549295775,-54.73933649289099,-9.34862385321101,14.34364261168385
2020-10-24,-44.23102310231023,-5.0580204778157,-65.8804347826087,-52.81592039800995,-6.172248803827751,13.152416356877323
2020-10-25,-63.04135338345865,-32.53883495145631,-75.28695652173913,-66.84210526315789,-20.113580246913582,17.16883116883117
2020-10-26,-41.75824175824176,-8.267558528428093,-64.27728613569322,-54.17788461538461,-9.931350114416476,11.996563573883162
2020-10-27,-40.51428571428571,-7.52542372881356,-64.12068965517241,-51.35609756097561,-9.755148741418765,11.393835616438356
2020-10-28,-45.411552346570396,-13.75,-69.52409638554217,-54.90547263681592,-10.694954128440367,12.187074829931973
2020-10-29,-44.20209059233449,-12.013245033112582,-67.63953488372093,-54.6764705882353,-10.555045871559633,12.013651877133105
2020-10-30,-42.642140468227424,-8.539473684210526,-66.70857142857143,-54.46666666666667,-8.754022988505747,12.273037542662117
2020-10-31,-40.613861386138616,-3.331034482758621,-62.96675900277008,-50.875,-5.348448687350835,10.687732342007434
2020-11-01,-49.24163568773234,-21.409523809523808,-61.060109289617486,-56.03243243243243,-12.5025,11.258474576271187
2020-11-02,-41.025454545454544,-10.273927392739274,-63.6764705882353,-54.95192307692308,-13.73165137614679,11.047945205479452
2020-11-03,-37.505415162454874,-5.380471380471381,-64.67816091954023,-52.622009569377994,-9.247706422018348,10.412162162162161
2020-11-04,-38.562277580071175,-5.51,-63.883720930232556,-52.2807881773399,-8.073732718894009,10.24406779661017
2020-11-05,-38.37024221453287,-3.089108910891089,-64.35942028985507,-52.531400966183575,-8.158620689655173,10.542662116040956
2020-11-06,-37.67785234899329,-1.636963696369637,-63.94886363636363,-53.49295774647887,-6.98394495412844,11.112244897959183
2020-11-07,-36.9046052631579,-0.5494880546075085,-61.73641304347826,-49.74752475247525,-3.326139088729017,9.631970260223047
2020-11-08,-48.6,-19.220095693779903,-61.21666666666667,-55.6524064171123,-11.791457286432161,11.14406779661017
2020-11-09,-38.24632352941177,-5.639344262295082,-65.08902077151335,-54.388625592417064,-9.560919540229886,10.872852233676976
2020-11-10,-35.18115942028985,-2.5906040268456376,-61.921052631578945,-50.75242718446602,-6.963302752293578,9.656565656565656
2020-11-11,-35.888888888888886,-3.8160535117056855,-60.991176470588236,-50.31188118811881,-6.089655172413793,9.252525252525253
2020-11-12,-38.27430555555556,-5.534883720930233,-63.368115942028986,-53.128571428571426,-7.280459770114943,10.115646258503402
2020-11-13,-37.29139072847682,-4.211221122112211,-63.4180790960452,-52.76056338028169,-5.51270207852194,10.623728813559323
2020-11-14,-40.43606557377049,-5.23448275862069,-66.12640449438203,-52.814070351758794,-6.045454545454546,11.144981412639405
2020-11-15,-46.0735294117647,-19.16355140186916,-59.40502793296089,-54.913978494623656,-9.962025316455696,10.932203389830509
2020-11-16,-37.01090909090909,-6.940789473684211,-62.206489675516224,-53.09478672985782,-6.618390804597701,9.741496598639456
2020-11-17,-38.58695652173913,-6.918918918918919,-64.19533527696792,-52.33495145631068,-7.245412844036697,9.779661016949152
2020-11-18,-36.81850533807829,-6.006666666666667,-61.225806451612904,-50.799019607843135,-5.413793103448276,9.090604026845638
2020-11-19,-37.375,-6.1655629139072845,-61.752873563218394,-52.00961538461539,-6.151376146788991,9.510204081632653
2020-11-20,-35.47019867549669,-1.0794701986754967,-61.611267605633806,-51.41203703703704,-4.405529953917051,9.784511784511784
2020-11-21,-34.13355048859935,1.0968858131487889,-58.994594594594595,-48.047846889952154,-2.4903846153846154,8.296296296296296
2020-11-22,-40.19064748201439,-13.604761904761904,-54.177111716621255,-51.8848167539267,-9.246851385390428,8.276150627615063
2020-11-23,-54.44642857142857,-32.61992619926199,-57.62099125364431,-63.36082474226804,-42.94050343249428,14.093425605536332
2020-11-24,-38.39350180505415,-7.1447811447811445,-66.25,-51.99516908212561,-6.298165137614679,9.344594594594595
2020-11-25,-39.202127659574465,-8.862876254180602,-63.690265486725664,-52.915841584158414,-5.714942528735632,9.711409395973154
2020-11-26,-40.37755102040816,-10.42384105960265,-63.91014492753623,-53.06280193236715,-6.735632183908046,10.288135593220339
2020-11-27,-36.82565789473684,-6.211221122112211,-61.904761904761905,-52.36697247706422,-2.585253456221198,9.618243243243244
2020-11-28,-39.10749185667753,-6.412371134020619,-64.63333333333334,-53.19512195121951,-2.626794258373206,10.313653136531366
2020-11-29,-47.88447653429603,-20.504807692307693,-61.98879551820728,-55.255319148936174,-9.394472361809045,10.864978902953586
2020-11-30,-34.96099290780142,-5.403973509933775,-60.23460410557185,-51.09090909090909,-4.318807339449541,8.7679180887372
2020-12-01,-32.177304964539005,-2.0942760942760943,-60.08670520231214,-48.62380952380953,-3.103211009174312,7.672240802675585
2020-12-02,-36.57651245551602,-6.02020202020202,-64.16176470588235,-50.53658536585366,-3.8364055299539173,8.552188552188552
2020-12-03,-31.603448275862068,0.8877887788778878,-60.10285714285714,-48.84905660377358,-2.47816091954023,7.925925925925926
2020-12-04,-28.87043189368771,6.863787375415282,-60.17134831460674,-46.57727272727273,-1.5504587155963303,7.865319865319865
2020-12-05,-23.270967741935483,13.8,-54.898936170212764,-39.64423076923077,1.9421686746987952,5.536764705882353
2020-12-06,-30.77659574468085,-1.1090047393364928,-47.498666666666665,-46.955,-4.4847715736040605,5.828451882845188
2020-12-07,-32.354609929078016,-8.649484536082474,-43.74715909090909,-55.35514018691589,-33.63386727688787,9.174657534246576
2020-12-08,-47.14642857142857,-26.847826086956523,-51.96022727272727,-56.323232323232325,-39.89473684210526,11.335616438356164
2020-12-09,-26.512280701754385,6.18,-55.27536231884058,-42.382075471698116,-0.15207373271889402,5.303333333333334
2020-12-10,-30.9375,1.6258278145695364,-59.23142857142857,-45.264150943396224,-2.9448275862068964,6.87248322147651
2020-12-11,-27.63036303630363,6.108552631578948,-57.97790055248619,-44.93577981651376,0.23556581986143188,7.023569023569023
2020-12-12,-29.03267973856209,2.3139931740614332,-57.09782608695652,-41.66346153846154,1.8257756563245824,6.8966789667896675
2020-12-13,-41.68840579710145,-13.5,-58.81267217630854,-50.5,-6.7468671679198,9.92887029288703
2020-12-14,-25.974910394265233,3.42,-56.23768115942029,-42.27777777777778,-0.9310344827586207,6.003401360544218
2020-12-15,-23.88339222614841,5.653198653198653,-56.71708683473389,-39.21596244131455,-0.8692660550458715,5.323333333333333
2020-12-16,-25.6013986013986,4.193979933110368,-54.55840455840456,-38.60576923076923,0.5011494252873563,5.19205298013245
2020-12-17,-26.333333333333332,3.2350993377483444,-56.43258426966292,-39.995391705069125,-0.7310344827586207,5.554817275747508
2020-12-18,-25.49013157894737,7.813953488372093,-56.675070028011206,-39.20091324200913,-0.06928406466512702,5.593333333333334
2020-12-19,-21.98051948051948,12.696551724137931,-56.144385026737964,-33.882629107981224,3.016786570743405,5.183150183150183
2020-12-20,-30.021052631578947,0.14883720930232558,-51.27272727272727,-40.54679802955665,0.32051282051282054,7.177215189873418
2020-12-21,-11.398550724637682,21.375,-49.89367816091954,-31.739534883720932,0.9470046082949308,3.239864864864865
2020-12-22,-8.278571428571428,28.36271186440678,-49.777464788732395,-29.929577464788732,-0.19770114942528735,2.1688741721854305
2020-12-23,-3.05,44.83108108108108,-46.9059829059829,-24.25,1.435483870967742,0.930921052631579
