date,retail_and_recreation_percent_change_from_baseline_Chile,grocery_and_pharmacy_percent_change_from_baseline_Chile,parks_percent_change_from_baseline_Chile,transit_stations_percent_change_from_baseline_Chile,workplaces_percent_change_from_baseline_Chile,residential_percent_change_from_baseline_Chile
2022-01-31,11.954545454545455,31.75,8.471428571428572,18.133333333333333,4.6,8.158730158730158
2022-02-01,11.21875,30.896551724137932,5.739130434782608,19.316666666666666,4.0,8.555555555555555
2022-02-02,14.484848484848484,33.47457627118644,12.2,20.733333333333334,4.446153846153846,8.333333333333334
2022-02-03,13.772727272727273,31.54237288135593,12.785714285714286,21.533333333333335,3.876923076923077,8.634920634920634
2022-02-04,14.636363636363637,33.271186440677965,17.442857142857143,24.126984126984127,5.369230769230769,9.14516129032258
2022-02-05,8.136363636363637,28.152542372881356,13.371428571428572,17.524590163934427,7.841269841269841,7.383333333333334
2022-02-06,3.1538461538461537,22.035087719298247,12.371428571428572,22.20967741935484,6.158730158730159,6.298245614035087
2022-02-07,18.015384615384615,36.63333333333333,20.426470588235293,26.74576271186441,1.8307692307692307,7.873015873015873
2022-02-08,18.323076923076922,37.03389830508475,21.17391304347826,25.916666666666668,2.169230769230769,7.412698412698413
2022-02-09,16.454545454545453,33.74576271186441,17.753623188405797,23.338983050847457,1.9230769230769231,8.317460317460318
2022-02-10,16.136363636363637,32.11864406779661,18.536231884057973,24.083333333333332,1.2923076923076924,8.73015873015873
2022-02-11,12.393939393939394,30.661016949152543,19.557142857142857,22.56451612903226,2.5076923076923077,9.983870967741936
2022-02-12,4.430769230769231,24.10169491525424,11.757142857142858,12.580645161290322,6.90625,8.65
2022-02-13,0.0,19.614035087719298,5.114285714285714,13.442622950819672,7.809523809523809,7.912280701754386
2022-02-14,28.953846153846154,42.11666666666667,27.13235294117647,27.4,2.7384615384615385,7.0476190476190474
2022-02-15,15.046153846153846,32.91525423728814,16.971014492753625,27.316666666666666,2.246153846153846,7.809523809523809
2022-02-16,14.772727272727273,33.30508474576271,18.463768115942027,26.033333333333335,3.4153846153846152,8.412698412698413
2022-02-17,14.015151515151516,31.847457627118644,18.855072463768117,23.666666666666668,3.4615384615384617,8.587301587301587
2022-02-18,12.575757575757576,31.508474576271187,18.52857142857143,23.016129032258064,5.7846153846153845,9.46774193548387
2022-02-19,4.138461538461539,24.54237288135593,9.185714285714285,10.967213114754099,9.71875,8.3
2022-02-20,-0.18461538461538463,19.271186440677965,6.757142857142857,13.919354838709678,11.380952380952381,7.649122807017544
2022-02-21,14.538461538461538,32.45,16.058823529411764,20.35,7.615384615384615,7.761904761904762
2022-02-22,14.96923076923077,32.33898305084746,15.333333333333334,20.05,9.892307692307693,6.936507936507937
2022-02-23,10.378787878787879,29.54237288135593,7.014285714285714,17.516666666666666,10.938461538461539,8.015873015873016
2022-02-24,10.287878787878787,27.406779661016948,7.6571428571428575,16.183333333333334,11.907692307692308,8.698412698412698
2022-02-25,10.06060606060606,28.949152542372882,6.085714285714285,16.28125,15.384615384615385,9.222222222222221
2022-02-26,6.076923076923077,27.338983050847457,-0.28169014084507044,8.016129032258064,16.25,8.05
2022-02-27,-3.476923076923077,19.0,-10.028169014084508,5.645161290322581,17.396825396825395,8.614035087719298
2022-02-28,17.107692307692307,37.833333333333336,0.676056338028169,18.295081967213115,19.646153846153847,6.523809523809524
2022-03-01,14.830769230769231,39.79661016949152,-3.1690140845070425,15.836065573770492,22.184615384615384,6.285714285714286
2022-03-02,9.878787878787879,34.440677966101696,-1.5492957746478873,15.080645161290322,22.96923076923077,5.523809523809524
2022-03-03,5.166666666666667,26.593220338983052,-3.380281690140845,11.344262295081966,25.092307692307692,6.26984126984127
2022-03-04,9.151515151515152,28.16949152542373,-0.647887323943662,12.952380952380953,28.861538461538462,6.603174603174603
2022-03-05,6.878787878787879,27.728813559322035,-5.492957746478873,0.0,21.171875,8.85
2022-03-06,-5.25,19.25862068965517,-17.056338028169016,-1.3870967741935485,20.666666666666668,11.105263157894736
2022-03-07,8.303030303030303,31.423728813559322,0.9428571428571428,14.857142857142858,30.46153846153846,4.634920634920635
2022-03-08,7.092307692307692,27.396551724137932,-1.9014084507042253,10.32258064516129,32.06153846153846,4.9523809523809526
2022-03-09,2.8181818181818183,23.627118644067796,-2.464788732394366,9.180327868852459,33.784615384615385,5.476190476190476
2022-03-10,2.0,20.694915254237287,-0.7323943661971831,7.0,35.53846153846154,6.2063492063492065
2022-03-11,2.909090909090909,20.372881355932204,0.8309859154929577,5.968253968253968,37.95384615384615,7.349206349206349
2022-03-12,-0.5757575757575758,20.21311475409836,-4.845070422535211,-8.306451612903226,25.65625,10.766666666666667
2022-03-13,-9.215384615384615,13.542372881355933,-12.19718309859155,-3.161290322580645,25.3015873015873,11.75438596491228
2022-03-14,-1.3333333333333333,18.716666666666665,-1.8285714285714285,7.145161290322581,37.96923076923077,5.841269841269841
2022-03-15,0.5846153846153846,21.23728813559322,-1.7887323943661972,8.629032258064516,39.07692307692308,4.904761904761905
2022-03-16,-1.9090909090909092,19.152542372881356,-6.154929577464789,5.349206349206349,39.66153846153846,5.968253968253968
2022-03-17,-1.5909090909090908,16.864406779661017,-5.619718309859155,6.475409836065574,41.69230769230769,6.317460317460317
2022-03-18,3.3333333333333335,21.45762711864407,-0.8591549295774648,12.857142857142858,45.276923076923076,6.126984126984127
2022-03-19,-2.0,19.065573770491802,-5.422535211267606,-9.095238095238095,24.6875,10.566666666666666
2022-03-20,-13.046153846153846,9.94915254237288,-17.239436619718308,-4.5,23.873015873015873,12.701754385964913
2022-03-21,-2.6666666666666665,18.4,-5.535211267605634,6.672131147540983,49.276923076923076,5.841269841269841
2022-03-22,-0.8153846153846154,19.10169491525424,-5.309859154929577,7.540983606557377,51.2,5.190476190476191
2022-03-23,-2.378787878787879,16.694915254237287,-8.126760563380282,4.442622950819672,52.43076923076923,5.7936507936507935
2022-03-24,-2.9545454545454546,18.23728813559322,-8.985915492957746,4.590163934426229,54.06153846153846,5.777777777777778
2022-03-25,1.6363636363636365,16.847457627118644,-3.464788732394366,6.90625,56.5625,6.380952380952381
2022-03-26,-2.757575757575758,15.59016393442623,-8.943661971830986,-12.079365079365079,27.109375,11.016666666666667
2022-03-27,-12.515625,8.508474576271187,-17.591549295774648,-6.725806451612903,24.746031746031747,12.636363636363637
2022-03-28,-5.092307692307692,15.147540983606557,-8.352112676056338,4.854838709677419,59.390625,5.873015873015873
2022-03-29,-5.538461538461538,16.35593220338983,-11.04225352112676,1.1451612903225807,58.703125,6.2063492063492065
2022-03-30,-2.606060606060606,14.915254237288135,-8.43661971830986,3.9365079365079363,60.96923076923077,5.317460317460317
2022-03-31,1.9393939393939394,19.847457627118644,-6.873239436619718,6.508196721311475,62.546875,4.9523809523809526
2022-04-01,6.666666666666667,25.23728813559322,-3.1971830985915495,11.507936507936508,63.984375,4.5396825396825395
2022-04-02,2.5303030303030303,23.950819672131146,-11.774647887323944,-10.03225806451613,26.015625,9.766666666666667
2022-04-03,-5.984375,18.52542372881356,-18.760563380281692,-3.193548387096774,25.174603174603174,11.105263157894736
2022-04-04,-1.2615384615384615,21.901639344262296,-8.042857142857143,7.174603174603175,65.125,4.555555555555555
2022-04-05,0.676923076923077,21.88135593220339,-8.23943661971831,7.016393442622951,65.34375,4.079365079365079
2022-04-06,-0.6818181818181818,19.83050847457627,-9.084507042253522,7.344262295081967,64.15625,4.825396825396825
2022-04-07,0.7727272727272727,18.52542372881356,-8.661971830985916,5.868852459016393,64.703125,5.079365079365079
2022-04-08,6.121212121212121,22.610169491525422,-3.859154929577465,12.0625,66.4375,5.158730158730159
2022-04-09,1.5846153846153845,20.9672131147541,-11.71830985915493,-9.241935483870968,26.390625,10.25
2022-04-10,-7.953125,12.677966101694915,-18.098591549295776,-5.774193548387097,24.206349206349206,11.701754385964913
2022-04-11,-0.24615384615384617,19.883333333333333,-8.901408450704226,8.483870967741936,68.359375,4.920634920634921
2022-04-12,0.8307692307692308,20.23728813559322,-8.577464788732394,10.016129032258064,67.78125,4.746031746031746
2022-04-13,2.3181818181818183,23.16949152542373,-6.422535211267606,13.983333333333333,66.64615384615385,4.4603174603174605
2022-04-14,19.742424242424242,47.86206896551724,8.070422535211268,34.91803278688525,59.0,1.3015873015873016
2022-04-15,-29.615384615384617,7.3,0.5211267605633803,-18.047619047619047,-49.83076923076923,23.967741935483872
2022-04-16,-11.515151515151516,11.0,2.323943661971831,-22.142857142857142,-11.5,14.066666666666666
2022-04-17,-12.430769230769231,6.9491525423728815,-12.873239436619718,11.193548387096774,19.936507936507937,9.385964912280702
2022-04-18,-0.7727272727272727,17.8,-8.0,15.790322580645162,67.96875,4.904761904761905
2022-04-19,-2.6153846153846154,16.796610169491526,-11.845070422535212,9.306451612903226,69.046875,5.2063492063492065
2022-04-20,-1.1666666666666667,17.372881355932204,-9.253521126760564,8.03225806451613,69.421875,5.158730158730159
2022-04-21,-3.1818181818181817,14.101694915254237,-14.873239436619718,4.596774193548387,68.609375,6.444444444444445
2022-04-22,0.6363636363636364,18.440677966101696,-12.450704225352112,6.59375,67.796875,7.190476190476191
2022-04-23,-3.9076923076923076,16.274193548387096,-19.64788732394366,-14.048387096774194,25.875,12.183333333333334
2022-04-24,-18.384615384615383,5.933333333333334,-29.760563380281692,-13.209677419354838,19.841269841269842,13.859649122807017
2022-04-25,-5.409090909090909,15.508196721311476,-14.211267605633802,1.619047619047619,68.328125,6.936507936507937
2022-04-26,-8.938461538461539,11.898305084745763,-18.422535211267604,-1.4754098360655739,67.390625,7.317460317460317
2022-04-27,-6.196969696969697,13.88135593220339,-18.507042253521128,3.4098360655737703,67.15625,6.650793650793651
2022-04-28,-1.4393939393939394,15.322033898305085,-13.056338028169014,7.327868852459017,70.359375,5.714285714285714
2022-04-29,8.484848484848484,25.35593220338983,-6.408450704225352,13.603174603174603,69.796875,5.666666666666667
2022-04-30,9.092307692307692,29.639344262295083,-8.380281690140846,-4.3125,27.171875,9.266666666666667
2022-05-01,-28.06153846153846,-36.1,-16.64788732394366,-6.193548387096774,6.174603174603175,13.105263157894736
2022-05-02,4.393939393939394,34.728813559322035,-8.95774647887324,11.301587301587302,71.390625,5.190476190476191
2022-05-03,3.1384615384615384,27.482758620689655,-10.225352112676056,9.62295081967213,71.21875,4.920634920634921
2022-05-04,2.5606060606060606,24.389830508474578,-11.845070422535212,7.377049180327869,70.578125,5.238095238095238
2022-05-05,4.606060606060606,24.20689655172414,-11.887323943661972,7.688524590163935,70.140625,5.555555555555555
2022-05-06,12.409090909090908,30.271186440677965,-5.197183098591549,14.777777777777779,70.046875,5.507936507936508
2022-05-07,14.646153846153846,35.21666666666667,-9.929577464788732,-0.703125,28.140625,9.016666666666667
2022-05-08,-1.0769230769230769,21.47457627118644,-22.098591549295776,-0.5645161290322581,29.07936507936508,9.298245614035087
2022-05-09,-2.378787878787879,17.9672131147541,-12.23943661971831,9.11111111111111,71.3125,5.904761904761905
2022-05-10,1.4461538461538461,22.71186440677966,-10.95774647887324,8.64516129032258,73.046875,4.619047619047619
2022-05-11,-1.7727272727272727,16.796610169491526,-13.352112676056338,5.709677419354839,70.81538461538462,5.904761904761905
2022-05-12,-2.878787878787879,16.35593220338983,-15.338028169014084,2.838709677419355,69.890625,6.555555555555555
2022-05-13,4.0,21.47457627118644,-8.845070422535212,7.40625,69.921875,6.650793650793651
