date,retail_and_recreation_percent_change_from_baseline_Bolivia,grocery_and_pharmacy_percent_change_from_baseline_Bolivia,parks_percent_change_from_baseline_Bolivia,transit_stations_percent_change_from_baseline_Bolivia,workplaces_percent_change_from_baseline_Bolivia,residential_percent_change_from_baseline_Bolivia
2021-09-25,12.862068965517242,27.26923076923077,11.727272727272727,-6.65625,4.512195121951219,0.5416666666666666
2021-09-26,9.357142857142858,18.17391304347826,7.659090909090909,-6.333333333333333,-0.6153846153846154,2.1739130434782608
2021-09-27,11.142857142857142,24.74074074074074,-0.46511627906976744,-7.666666666666667,11.652173913043478,4.153846153846154
2021-09-28,11.821428571428571,26.692307692307693,0.3953488372093023,-9.90625,13.627906976744185,3.269230769230769
2021-09-29,13.964285714285714,25.8,0.8333333333333334,-10.212121212121213,17.5,3.230769230769231
2021-09-30,14.571428571428571,30.40740740740741,1.5238095238095237,-7.46875,15.022727272727273,3.3076923076923075
2021-10-01,18.96551724137931,33.24,8.222222222222221,-6.393939393939394,18.195121951219512,2.0384615384615383
2021-10-02,13.344827586206897,28.12,4.511627906976744,-6.147058823529412,8.525,0.5
2021-10-03,8.689655172413794,20.73913043478261,7.574468085106383,-9.454545454545455,0.23076923076923078,2.1739130434782608
2021-10-04,7.571428571428571,23.444444444444443,-6.4772727272727275,-13.212121212121213,10.577777777777778,4.3076923076923075
2021-10-05,14.714285714285714,29.962962962962962,0.25,-12.3125,13.822222222222223,3.730769230769231
2021-10-06,17.75,29.28,3.357142857142857,-9.0,18.26829268292683,3.076923076923077
2021-10-07,15.5,31.192307692307693,2.4651162790697674,-7.515151515151516,10.333333333333334,4.1923076923076925
2021-10-08,19.862068965517242,34.76,9.613636363636363,-4.818181818181818,17.523809523809526,1.6923076923076923
2021-10-09,14.89655172413793,31.076923076923077,9.795454545454545,-2.515151515151515,7.119047619047619,-0.2916666666666667
2021-10-10,12.833333333333334,26.565217391304348,12.41304347826087,-8.78125,3.1538461538461537,1.1304347826086956
2021-10-11,2.107142857142857,12.555555555555555,-3.8636363636363638,-26.87878787878788,-5.478260869565218,12.0
2021-10-12,21.321428571428573,34.851851851851855,6.837209302325581,-11.09375,16.045454545454547,2.3076923076923075
2021-10-13,20.714285714285715,29.541666666666668,4.785714285714286,-8.818181818181818,20.261904761904763,2.076923076923077
2021-10-14,16.928571428571427,30.23076923076923,3.0232558139534884,-7.818181818181818,17.627906976744185,2.8461538461538463
2021-10-15,16.862068965517242,31.64,1.7777777777777777,-7.5625,18.27906976744186,2.576923076923077
2021-10-16,12.379310344827585,29.666666666666668,3.7777777777777777,-6.029411764705882,8.25,2.1666666666666665
2021-10-17,12.551724137931034,25.333333333333332,10.26086956521739,-9.470588235294118,1.25,2.3043478260869565
2021-10-18,16.964285714285715,32.333333333333336,1.3409090909090908,-8.787878787878787,14.11111111111111,3.576923076923077
2021-10-19,18.321428571428573,33.0,2.1363636363636362,-9.34375,15.568181818181818,3.1538461538461537
2021-10-20,21.678571428571427,31.583333333333332,6.714285714285714,-7.242424242424242,20.5,2.4615384615384617
2021-10-21,17.857142857142858,30.576923076923077,4.255813953488372,-8.03125,15.977777777777778,3.769230769230769
2021-10-22,21.310344827586206,31.28,5.651162790697675,-8.125,19.295454545454547,2.423076923076923
2021-10-23,15.5,28.8,7.2727272727272725,-2.3823529411764706,8.071428571428571,0.16666666666666666
2021-10-24,5.0344827586206895,18.333333333333332,0.32608695652173914,-10.088235294117647,-2.325,4.434782608695652
2021-10-25,16.75,31.807692307692307,0.022727272727272728,-8.363636363636363,14.822222222222223,4.1923076923076925
2021-10-26,21.464285714285715,32.73076923076923,3.477272727272727,-10.84375,15.767441860465116,2.8076923076923075
2021-10-27,19.857142857142858,30.75,5.785714285714286,-7.848484848484849,20.61904761904762,2.5384615384615383
2021-10-28,18.285714285714285,34.80769230769231,6.395348837209302,-2.09375,17.666666666666668,2.423076923076923
2021-10-29,22.137931034482758,37.333333333333336,7.318181818181818,0.53125,19.046511627906977,1.1153846153846154
2021-10-30,19.964285714285715,37.64,13.577777777777778,5.34375,10.15,-1.0
2021-10-31,31.0,41.78260869565217,26.57777777777778,-3.393939393939394,5.5,-0.9565217391304348
2021-11-01,30.22222222222222,44.80769230769231,24.761904761904763,-6.588235294117647,-7.413043478260869,1.7307692307692308
2021-11-02,2.357142857142857,8.37037037037037,3.375,-15.212121212121213,-54.12765957446808,10.16
2021-11-03,21.392857142857142,34.76923076923077,9.674418604651162,0.6363636363636364,13.279069767441861,2.0
2021-11-04,20.892857142857142,35.61538461538461,7.465116279069767,-2.75,15.022222222222222,2.3076923076923075
2021-11-05,20.724137931034484,37.44,5.155555555555556,-3.757575757575758,19.738095238095237,2.269230769230769
2021-11-06,17.103448275862068,37.46153846153846,4.086956521739131,-0.5,10.5,1.7083333333333333
2021-11-07,13.96551724137931,34.083333333333336,6.913043478260869,-3.823529411764706,7.846153846153846,2.5217391304347827
2021-11-08,2.857142857142857,14.11111111111111,-2.2954545454545454,-30.757575757575758,3.869565217391304,10.692307692307692
2021-11-09,9.285714285714286,21.74074074074074,1.2954545454545454,-31.25,8.5,8.0
2021-11-10,7.785714285714286,22.666666666666668,0.46511627906976744,-28.676470588235293,0.9523809523809523,9.04
2021-11-11,7.7407407407407405,24.96153846153846,0.37209302325581395,-25.848484848484848,8.181818181818182,8.68
2021-11-12,13.344827586206897,31.44,6.521739130434782,-25.823529411764707,13.454545454545455,7.36
2021-11-13,5.266666666666667,23.6,3.5434782608695654,-25.91176470588235,5.902439024390244,6.208333333333333
2021-11-14,3.3333333333333335,16.32,3.6739130434782608,-31.285714285714285,-0.5,6.869565217391305
2021-11-15,7.678571428571429,21.962962962962962,-1.0227272727272727,-29.87878787878788,6.8478260869565215,9.884615384615385
2021-11-16,9.928571428571429,24.192307692307693,-2.9302325581395348,-31.28125,9.909090909090908,8.423076923076923
2021-11-17,24.285714285714285,35.96153846153846,8.30232558139535,-16.323529411764707,21.142857142857142,4.384615384615385
2021-11-18,23.814814814814813,37.925925925925924,7.5813953488372094,-10.303030303030303,14.244444444444444,4.269230769230769
2021-11-19,24.586206896551722,37.46153846153846,8.977272727272727,-10.121212121212121,23.642857142857142,3.230769230769231
2021-11-20,19.137931034482758,32.23076923076923,9.5,-9.090909090909092,12.875,1.2083333333333333
2021-11-21,17.321428571428573,25.5,9.847826086956522,-14.90625,3.925,2.869565217391304
2021-11-22,22.464285714285715,35.03846153846154,6.318181818181818,-8.181818181818182,17.977272727272727,3.4615384615384617
2021-11-23,21.142857142857142,33.7037037037037,3.5,-10.28125,18.0,3.3076923076923075
2021-11-24,22.821428571428573,32.76,6.285714285714286,-9.090909090909092,21.80952380952381,4.0
2021-11-25,25.962962962962962,38.07692307692308,9.674418604651162,-3.5,19.466666666666665,2.6538461538461537
2021-11-26,24.79310344827586,37.46153846153846,8.613636363636363,-4.5,21.325581395348838,3.1153846153846154
2021-11-27,19.93103448275862,35.22222222222222,10.622222222222222,-3.1515151515151514,14.414634146341463,0.8333333333333334
2021-11-28,10.172413793103448,19.041666666666668,5.086956521739131,-11.333333333333334,2.15,4.521739130434782
2021-11-29,21.107142857142858,35.888888888888886,3.0930232558139537,-5.606060606060606,13.863636363636363,4.5
2021-11-30,25.892857142857142,39.77777777777778,7.444444444444445,-6.0,18.209302325581394,2.923076923076923
2021-12-01,29.571428571428573,40.28,7.902439024390244,-3.4375,21.642857142857142,2.1153846153846154
2021-12-02,27.607142857142858,43.46153846153846,10.418604651162791,-2.4193548387096775,17.68888888888889,2.923076923076923
2021-12-03,29.103448275862068,44.42307692307692,6.238095238095238,-1.90625,21.558139534883722,1.7307692307692308
2021-12-04,22.724137931034484,39.5,6.822222222222222,-3.8181818181818183,11.25,-0.041666666666666664
2021-12-05,5.533333333333333,18.208333333333332,-3.217391304347826,-15.441176470588236,-3.7435897435897436,7.565217391304348
2021-12-06,27.464285714285715,44.74074074074074,12.545454545454545,-2.0,13.434782608695652,3.423076923076923
2021-12-07,34.285714285714285,49.074074074074076,14.214285714285714,-1.40625,17.0,1.9230769230769231
2021-12-08,34.92857142857143,46.76923076923077,12.414634146341463,3.375,17.142857142857142,1.3846153846153846
2021-12-09,36.592592592592595,51.81481481481482,15.976190476190476,4.870967741935484,15.844444444444445,1.1923076923076923
2021-12-10,37.714285714285715,49.88,9.073170731707316,5.9375,19.906976744186046,-0.2692307692307692
2021-12-11,29.620689655172413,45.42307692307692,14.022727272727273,2.4242424242424243,17.536585365853657,-2.375
2021-12-12,26.714285714285715,33.458333333333336,18.152173913043477,-3.303030303030303,10.76923076923077,1.2173913043478262
2021-12-13,33.22222222222222,46.18518518518518,13.953488372093023,5.606060606060606,11.08695652173913,2.3461538461538463
2021-12-14,33.357142857142854,45.925925925925924,12.023255813953488,3.129032258064516,10.71111111111111,2.5384615384615383
2021-12-15,39.464285714285715,50.56,16.4390243902439,8.64516129032258,15.953488372093023,0.6923076923076923
2021-12-16,39.48148148148148,50.592592592592595,17.209302325581394,10.033333333333333,12.666666666666666,1.3076923076923077
2021-12-17,41.48275862068966,51.0,13.904761904761905,9.53125,18.53488372093023,-0.6538461538461539
2021-12-18,32.44827586206897,44.65384615384615,15.533333333333333,6.21875,17.5,-3.0
2021-12-19,28.285714285714285,35.208333333333336,15.73913043478261,-0.7272727272727273,11.564102564102564,1.0869565217391304
2021-12-20,36.629629629629626,50.7037037037037,12.19047619047619,10.59375,5.239130434782608,3.423076923076923
2021-12-21,41.535714285714285,54.48148148148148,11.682926829268293,13.6,7.844444444444444,1.8461538461538463
2021-12-22,45.785714285714285,61.28,18.121951219512194,20.28125,11.613636363636363,0.7307692307692307
2021-12-23,52.67857142857143,76.62962962962963,27.78048780487805,31.233333333333334,7.622222222222222,0.23076923076923078
2021-12-24,55.51724137931034,101.04,34.78048780487805,19.6875,8.477272727272727,-0.5769230769230769
2021-12-25,0.5,14.26923076923077,13.636363636363637,-27.176470588235293,-29.68888888888889,7.541666666666667
2021-12-26,15.379310344827585,27.375,13.466666666666667,-8.909090909090908,1.5,5.043478260869565
2021-12-27,29.142857142857142,47.629629629629626,16.511627906976745,6.03125,-0.9565217391304348,5.1923076923076925
2021-12-28,32.535714285714285,50.148148148148145,18.575,9.225806451612904,2.4,4.076923076923077
2021-12-29,34.142857142857146,53.52,17.975,13.064516129032258,4.681818181818182,3.64
2021-12-30,39.0,65.51851851851852,25.80952380952381,19.533333333333335,4.644444444444445,2.4615384615384617
2021-12-31,41.793103448275865,97.32,30.846153846153847,13.0,4.0227272727272725,2.1538461538461537
2022-01-01,-15.206896551724139,-7.851851851851852,7.72093023255814,-40.361111111111114,-42.34782608695652,9.416666666666666
2022-01-02,6.172413793103448,22.958333333333332,16.488888888888887,-13.1875,-5.975,6.869565217391305
2022-01-03,21.607142857142858,46.7037037037037,11.5,0.34375,-4.869565217391305,7.346153846153846
2022-01-04,23.642857142857142,46.55555555555556,12.55813953488372,-0.7,-0.7111111111111111,6.0
2022-01-05,22.0,45.2,9.536585365853659,-2.484848484848485,1.6,7.3076923076923075
2022-01-06,24.642857142857142,49.925925925925924,21.642857142857142,-1.5483870967741935,1.7608695652173914,6.230769230769231
2022-01-07,19.06896551724138,43.56,9.674418604651162,-1.7647058823529411,4.111111111111111,7.52
2022-01-08,6.896551724137931,32.857142857142854,9.130434782608695,-9.757575757575758,7.219512195121951,7.333333333333333
2022-01-09,5.928571428571429,29.166666666666668,12.23913043478261,-13.0,3.95,7.826086956521739
2022-01-10,19.428571428571427,45.074074074074076,9.767441860465116,-2.6363636363636362,-1.065217391304348,7.576923076923077
2022-01-11,20.178571428571427,45.074074074074076,8.023255813953488,-4.193548387096774,0.43478260869565216,7.846153846153846
2022-01-12,20.25,41.42307692307692,7.833333333333333,-4.1875,3.577777777777778,8.6
2022-01-13,14.321428571428571,40.73076923076923,7.72093023255814,-6.419354838709677,0.43478260869565216,9.076923076923077
2022-01-14,15.206896551724139,39.5,6.866666666666666,-6.303030303030303,5.155555555555556,10.24
2022-01-15,7.241379310344827,30.96,6.914893617021277,-10.878787878787879,10.425,8.541666666666666
2022-01-16,4.689655172413793,24.166666666666668,7.361702127659575,-14.78125,5.256410256410256,9.304347826086957
2022-01-17,16.178571428571427,39.333333333333336,7.340909090909091,-6.545454545454546,3.717391304347826,9.538461538461538
2022-01-18,18.392857142857142,39.53846153846154,7.288888888888889,-9.548387096774194,4.9772727272727275,8.846153846153847
2022-01-19,23.821428571428573,40.84,5.476190476190476,-5.875,9.162790697674419,9.28
2022-01-20,20.785714285714285,41.7037037037037,9.833333333333334,-5.838709677419355,8.155555555555555,9.56
2022-01-21,20.75862068965517,37.28,7.9772727272727275,-4.818181818181818,11.795454545454545,9.88
2022-01-22,8.758620689655173,25.74074074074074,8.617021276595745,-12.030303030303031,-4.476190476190476,9.666666666666666
2022-01-23,6.482758620689655,21.5,9.630434782608695,-13.727272727272727,5.82051282051282,8.73913043478261
2022-01-24,21.357142857142858,38.44444444444444,8.761904761904763,-4.848484848484849,8.4,8.923076923076923
2022-01-25,24.892857142857142,40.96296296296296,12.325581395348838,-6.741935483870968,10.159090909090908,7.769230769230769
2022-01-26,24.464285714285715,38.26923076923077,9.880952380952381,-5.8125,12.418604651162791,7.8
2022-01-27,19.607142857142858,37.629629629629626,8.214285714285714,-5.161290322580645,10.911111111111111,8.96
2022-01-28,19.517241379310345,36.04,6.688888888888889,-4.676470588235294,16.651162790697676,9.28
2022-01-29,14.137931034482758,31.14814814814815,9.065217391304348,-6.625,17.925,6.666666666666667
2022-01-30,12.607142857142858,25.583333333333332,12.76086956521739,-10.78125,12.5,6.826086956521739
2022-01-31,21.071428571428573,38.407407407407405,5.9772727272727275,-4.212121212121212,10.71111111111111,9.23076923076923
2022-02-01,22.357142857142858,40.17857142857143,5.976744186046512,-8.34375,17.209302325581394,8.12
2022-02-02,30.392857142857142,44.28,10.75609756097561,-4.967741935483871,21.642857142857142,7.153846153846154
2022-02-03,25.142857142857142,42.96153846153846,9.5,-4.67741935483871,18.68888888888889,7.384615384615385
2022-02-04,25.344827586206897,42.32,10.133333333333333,-3.303030303030303,24.674418604651162,7.36
2022-02-05,14.666666666666666,34.65384615384615,4.739130434782608,-7.181818181818182,19.609756097560975,6.666666666666667
2022-02-06,15.586206896551724,34.375,8.446808510638299,-9.151515151515152,16.17948717948718,7.478260869565218
2022-02-07,29.107142857142858,46.55555555555556,11.931818181818182,-6.0606060606060606,19.5,6.923076923076923
2022-02-08,30.928571428571427,47.03703703703704,11.818181818181818,-8.161290322580646,19.767441860465116,6.1923076923076925
2022-02-09,29.571428571428573,42.0,9.487804878048781,-7.1875,22.928571428571427,6.384615384615385
2022-02-10,27.607142857142858,44.888888888888886,12.465116279069768,-6.483870967741935,18.59090909090909,7.0
2022-02-11,25.93103448275862,41.12,11.355555555555556,-5.787878787878788,25.666666666666668,6.346153846153846
2022-02-12,18.75862068965517,36.07692307692308,7.0,-7.46875,22.475,6.25
2022-02-13,25.071428571428573,39.625,15.152173913043478,-5.625,18.666666666666668,5.826086956521739
2022-02-14,44.148148148148145,53.03703703703704,24.023255813953487,-0.3333333333333333,22.790697674418606,4.846153846153846
2022-02-15,27.857142857142858,44.25925925925926,12.022727272727273,-8.09375,22.953488372093023,5.8076923076923075
2022-02-16,29.5,41.625,10.666666666666666,-3.7941176470588234,27.452380952380953,5.961538461538462
2022-02-17,30.814814814814813,42.26923076923077,13.761904761904763,-4.838709677419355,24.452380952380953,5.076923076923077
2022-02-18,26.75862068965517,41.04,12.311111111111112,-0.6363636363636364,28.142857142857142,5.653846153846154
2022-02-19,19.896551724137932,35.84615384615385,11.891304347826088,-1.6875,25.8,4.666666666666667
2022-02-20,21.82758620689655,35.541666666666664,14.133333333333333,-5.333333333333333,21.743589743589745,4.739130434782608
2022-02-21,23.392857142857142,40.666666666666664,9.909090909090908,-3.0606060606060606,24.651162790697676,6.5
2022-02-22,24.0,42.666666666666664,11.704545454545455,-5.0,26.30952380952381,6.038461538461538
2022-02-23,27.464285714285715,42.96,12.1,1.4375,31.428571428571427,5.461538461538462
2022-02-24,38.03703703703704,51.074074074074076,25.333333333333332,5.833333333333333,31.75609756097561,3.3076923076923075
2022-02-25,30.24137931034483,47.84615384615385,15.785714285714286,12.633333333333333,32.775,3.076923076923077
2022-02-26,27.107142857142858,49.148148148148145,36.674418604651166,18.34375,23.923076923076923,1.8333333333333333
2022-02-27,31.5,44.708333333333336,39.292682926829265,0.71875,17.89189189189189,1.608695652173913
2022-02-28,16.77777777777778,36.2962962962963,14.864864864864865,-4.9411764705882355,-37.108695652173914,11.625
2022-03-01,-2.25,13.23076923076923,6.05,-21.21212121212121,-43.91304347826087,14.12
2022-03-02,20.142857142857142,33.8,17.365853658536587,-2.03125,16.674418604651162,6.615384615384615
2022-03-03,21.444444444444443,43.592592592592595,15.619047619047619,-2.7,25.853658536585368,7.384615384615385
2022-03-04,16.821428571428573,33.76,12.186046511627907,-8.823529411764707,25.317073170731707,11.68
2022-03-05,17.821428571428573,36.65384615384615,8.931818181818182,-4.7272727272727275,29.375,6.375
2022-03-06,14.758620689655173,30.875,16.822222222222223,-7.90625,24.81578947368421,7.695652173913044
2022-03-07,22.88888888888889,40.19230769230769,17.404761904761905,-0.7575757575757576,31.195121951219512,7.846153846153846
2022-03-08,29.88888888888889,42.48148148148148,17.829268292682926,-6.612903225806452,33.075,8.692307692307692
2022-03-09,23.59259259259259,38.0,17.725,-4.5625,39.58974358974359,8.88
2022-03-10,23.40740740740741,41.44,17.095238095238095,-5.225806451612903,38.56410256410256,9.653846153846153
2022-03-11,18.96551724137931,37.041666666666664,12.113636363636363,-4.0606060606060606,41.56410256410256,10.8
2022-03-12,17.285714285714285,40.5,13.155555555555555,-3.5454545454545454,34.43589743589744,8.666666666666666
2022-03-13,17.551724137931036,33.791666666666664,14.155555555555555,-5.818181818181818,29.57894736842105,9.956521739130435
2022-03-14,19.071428571428573,36.26923076923077,13.414634146341463,-2.5454545454545454,38.475,11.038461538461538
2022-03-15,21.285714285714285,37.84615384615385,14.146341463414634,-8.064516129032258,40.15,10.68
2022-03-16,27.77777777777778,41.16,20.51219512195122,-5.6875,45.61538461538461,8.692307692307692
2022-03-17,24.77777777777778,43.0,17.476190476190474,-5.466666666666667,41.02564102564103,9.73076923076923
2022-03-18,25.586206896551722,45.64,21.15909090909091,-4.65625,43.256410256410255,8.44
2022-03-19,19.93103448275862,40.57692307692308,14.804347826086957,-7.2727272727272725,29.94871794871795,8.5
2022-03-20,11.689655172413794,30.416666666666668,10.177777777777777,-7.606060606060606,24.894736842105264,10.347826086956522
2022-03-21,21.85185185185185,38.56,16.536585365853657,-3.8125,43.45,10.076923076923077
2022-03-22,24.928571428571427,40.592592592592595,23.714285714285715,-10.806451612903226,46.35,9.076923076923077
2022-03-23,26.071428571428573,37.916666666666664,28.9,-8.6875,47.282051282051285,8.64
2022-03-24,19.785714285714285,37.34615384615385,17.095238095238095,-10.03225806451613,45.48717948717949,9.346153846153847
2022-03-25,14.96551724137931,33.72,10.931818181818182,-6.757575757575758,45.51282051282051,11.0
2022-03-26,16.535714285714285,36.34615384615385,15.304347826086957,-5.75,37.15384615384615,8.791666666666666
2022-03-27,13.5,32.166666666666664,14.2,-9.625,29.083333333333332,9.652173913043478
2022-03-28,20.535714285714285,37.16,16.80952380952381,-3.272727272727273,48.23076923076923,9.423076923076923
2022-03-29,22.857142857142858,37.30769230769231,18.238095238095237,-9.161290322580646,50.325,8.423076923076923
2022-03-30,19.178571428571427,35.083333333333336,14.21951219512195,-11.4375,52.30769230769231,9.2
2022-03-31,17.75,39.65384615384615,13.023809523809524,-8.909090909090908,48.82051282051282,9.84
2022-04-01,21.82758620689655,40.083333333333336,15.930232558139535,-8.5,56.61538461538461,8.32
2022-04-02,18.79310344827586,40.4,16.2,-5.96875,38.97435897435897,7.666666666666667
2022-04-03,14.0,31.541666666666668,15.911111111111111,-11.666666666666666,26.864864864864863,10.08695652173913
2022-04-04,21.5,40.15384615384615,18.195121951219512,-7.5625,51.82051282051282,8.26923076923077
2022-04-05,24.857142857142858,41.96296296296296,17.5,-9.612903225806452,52.92307692307692,7.576923076923077
2022-04-06,26.178571428571427,40.92,21.775,-9.1875,56.02564102564103,7.384615384615385
2022-04-07,27.962962962962962,44.51851851851852,21.976190476190474,-5.741935483870968,53.15384615384615,7.384615384615385
2022-04-08,30.17241379310345,47.76,23.476190476190474,-0.09090909090909091,58.51282051282051,6.346153846153846
2022-04-09,24.857142857142858,46.30769230769231,22.272727272727273,-1.34375,41.8974358974359,6.125
2022-04-10,22.066666666666666,41.583333333333336,28.711111111111112,-4.424242424242424,34.16216216216216,7.739130434782608
2022-04-11,33.407407407407405,54.92307692307692,27.073170731707318,3.393939393939394,56.58974358974359,6.615384615384615
2022-04-12,40.82142857142857,50.96296296296296,32.575,-3.129032258064516,58.07692307692308,5.730769230769231
2022-04-13,27.555555555555557,42.28,23.4,4.40625,53.717948717948715,8.115384615384615
2022-04-14,38.370370370370374,59.48148148148148,40.23076923076923,27.233333333333334,38.87179487179487,6.538461538461538
2022-04-15,9.068965517241379,25.68,25.102564102564102,-8.32258064516129,-33.95652173913044,20.28
2022-04-16,15.571428571428571,33.0,26.0,-9.15625,18.0,10.375
2022-04-17,17.964285714285715,30.125,28.25,10.612903225806452,24.13157894736842,7.695652173913044
2022-04-18,26.925925925925927,43.4,24.5,4.580645161290323,54.717948717948715,7.615384615384615
2022-04-19,28.035714285714285,43.370370370370374,22.333333333333332,-4.064516129032258,57.256410256410255,7.153846153846154
2022-04-20,29.185185185185187,41.52,23.5,-3.1875,61.333333333333336,7.16
2022-04-21,27.892857142857142,45.84615384615385,23.21951219512195,1.1935483870967742,58.46153846153846,7.384615384615385
2022-04-22,30.724137931034484,45.916666666666664,24.627906976744185,1.5,62.56410256410256,6.576923076923077
2022-04-23,24.214285714285715,44.0,24.0,2.75,43.15384615384615,6.791666666666667
2022-04-24,18.366666666666667,36.083333333333336,24.866666666666667,-1.375,30.07894736842105,8.73913043478261
2022-04-25,24.642857142857142,42.26923076923077,18.853658536585368,1.0,60.02564102564103,8.576923076923077
2022-04-26,27.678571428571427,44.19230769230769,20.30952380952381,-6.161290322580645,62.82051282051282,7.615384615384615
2022-04-27,28.714285714285715,43.916666666666664,22.609756097560975,-1.935483870967742,66.12820512820512,7.153846153846154
2022-04-28,29.77777777777778,45.30769230769231,21.951219512195124,-0.4838709677419355,62.794871794871796,7.3076923076923075
2022-04-29,31.79310344827586,47.0,26.162790697674417,6.741935483870968,65.43589743589743,6.461538461538462
2022-04-30,30.464285714285715,50.42307692307692,37.38636363636363,12.90625,44.43589743589744,5.333333333333333
2022-05-01,32.17857142857143,42.291666666666664,39.24444444444445,-7.032258064516129,25.842105263157894,6.0
2022-05-02,15.392857142857142,26.32,15.365853658536585,1.032258064516129,-32.391304347826086,19.375
2022-05-03,27.785714285714285,46.46153846153846,18.5609756097561,2.4,58.425,7.961538461538462
2022-05-04,32.333333333333336,47.76,18.358974358974358,-2.75,66.17948717948718,7.52
2022-05-05,31.22222222222222,50.76923076923077,21.476190476190474,-4.387096774193548,63.1025641025641,7.615384615384615
2022-05-06,33.357142857142854,50.2,26.75,-3.71875,66.2051282051282,6.8076923076923075
2022-05-07,25.285714285714285,46.46153846153846,20.953488372093023,-2.5625,45.0,6.833333333333333
2022-05-08,23.785714285714285,39.666666666666664,25.377777777777776,-5.75,31.05263157894737,9.26086956521739
2022-05-09,27.928571428571427,46.30769230769231,21.536585365853657,-4.935483870967742,63.38461538461539,8.038461538461538
2022-05-10,31.285714285714285,48.22222222222222,22.175,-6.870967741935484,64.2051282051282,7.115384615384615
2022-05-11,31.925925925925927,45.52,22.24390243902439,-4.09375,67.7948717948718,7.230769230769231
2022-05-12,33.407407407407405,51.07692307692308,26.071428571428573,-1.3225806451612903,65.53846153846153,6.8076923076923075
2022-05-13,33.75,50.041666666666664,26.40909090909091,1.4242424242424243,66.61538461538461,6.28
