date,retail_and_recreation_percent_change_from_baseline_Dominican Republic,grocery_and_pharmacy_percent_change_from_baseline_Dominican Republic,parks_percent_change_from_baseline_Dominican Republic,transit_stations_percent_change_from_baseline_Dominican Republic,workplaces_percent_change_from_baseline_Dominican Republic,residential_percent_change_from_baseline_Dominican Republic
2022-03-21,11.0,46.611111111111114,2.1818181818181817,-0.9166666666666666,0.06451612903225806,7.809523809523809
2022-03-22,11.88888888888889,47.611111111111114,2.761904761904762,6.818181818181818,-0.5333333333333333,7.476190476190476
2022-03-23,11.166666666666666,45.72222222222222,2.761904761904762,6.0,-1.7666666666666666,8.19047619047619
2022-03-24,10.222222222222221,44.388888888888886,2.9545454545454546,5.2727272727272725,-2.5161290322580645,8.19047619047619
2022-03-25,13.3,47.0,8.304347826086957,2.75,-8.666666666666666,8.238095238095237
2022-03-26,11.045454545454545,41.68421052631579,9.48,-4.5,-5.966666666666667,6.3125
2022-03-27,2.2,39.11764705882353,14.423076923076923,-2.8181818181818183,-9.518518518518519,5.785714285714286
2022-03-28,4.222222222222222,38.666666666666664,-6.478260869565218,-3.5,-2.064516129032258,9.476190476190476
2022-03-29,4.222222222222222,40.22222222222222,-9.545454545454545,-1.0,-2.870967741935484,9.142857142857142
2022-03-30,7.277777777777778,46.833333333333336,-3.5652173913043477,4.545454545454546,-13.03225806451613,10.571428571428571
2022-03-31,13.722222222222221,53.76470588235294,2.909090909090909,9.181818181818182,-1.8709677419354838,7.142857142857143
2022-04-01,12.9,49.611111111111114,5.565217391304348,3.4166666666666665,-1.0333333333333334,6.761904761904762
2022-04-02,11.136363636363637,43.68421052631579,8.2,-3.3333333333333335,-6.6,5.4375
2022-04-03,3.7,42.1764705882353,17.0,-4.454545454545454,-10.392857142857142,5.0
2022-04-04,11.38888888888889,48.166666666666664,3.1818181818181817,2.8181818181818183,-0.7096774193548387,6.238095238095238
2022-04-05,11.5,47.77777777777778,2.857142857142857,3.9166666666666665,-0.8666666666666667,6.238095238095238
2022-04-06,10.166666666666666,43.833333333333336,5.2727272727272725,5.363636363636363,-3.533333333333333,7.0476190476190474
2022-04-07,11.333333333333334,45.166666666666664,3.0,8.636363636363637,-4.451612903225806,7.0476190476190474
2022-04-08,11.736842105263158,46.333333333333336,6.869565217391305,1.25,-6.033333333333333,7.428571428571429
2022-04-09,9.818181818181818,42.0,7.2,-2.1666666666666665,-6.266666666666667,5.75
2022-04-10,4.3,43.1875,19.73076923076923,-5.25,-8.925925925925926,5.142857142857143
2022-04-11,16.166666666666668,52.22222222222222,7.523809523809524,3.5833333333333335,-16.225806451612904,7.904761904761905
2022-04-12,15.11111111111111,51.611111111111114,6.619047619047619,8.545454545454545,-17.451612903225808,8.619047619047619
2022-04-13,20.11111111111111,59.77777777777778,14.6,10.272727272727273,-20.64516129032258,9.0
2022-04-14,28.352941176470587,73.93333333333334,45.4,11.818181818181818,-37.483870967741936,11.238095238095237
2022-04-15,-15.166666666666666,7.944444444444445,38.666666666666664,-32.75,-66.09677419354838,21.058823529411764
2022-04-16,8.0,36.388888888888886,45.5,-15.923076923076923,-38.266666666666666,9.9375
2022-04-17,-7.15,22.8,6.346153846153846,2.727272727272727,-21.74074074074074,6.615384615384615
2022-04-18,10.722222222222221,49.44444444444444,-0.6363636363636364,2.75,-10.03225806451613,8.31578947368421
2022-04-19,5.722222222222222,42.27777777777778,-7.0,3.4166666666666665,-4.967741935483871,8.761904761904763
2022-04-20,2.8333333333333335,37.611111111111114,-7.3478260869565215,0.18181818181818182,-7.774193548387097,10.619047619047619
2022-04-21,6.444444444444445,40.888888888888886,-6.681818181818182,-0.16666666666666666,-4.935483870967742,9.428571428571429
2022-04-22,7.7894736842105265,44.05555555555556,-2.7083333333333335,-3.25,-1.1666666666666667,8.333333333333334
2022-04-23,8.636363636363637,43.89473684210526,2.2,-5.833333333333333,-5.166666666666667,7.3125
2022-04-24,0.0,40.588235294117645,5.346153846153846,-6.818181818181818,-7.592592592592593,6.615384615384615
2022-04-25,0.7222222222222222,36.72222222222222,-1.6956521739130435,-8.0,-9.193548387096774,11.19047619047619
2022-04-26,14.222222222222221,53.94444444444444,2.5238095238095237,4.666666666666667,-0.3,6.714285714285714
2022-04-27,11.38888888888889,50.27777777777778,1.7727272727272727,6.181818181818182,-3.5483870967741935,7.619047619047619
2022-04-28,12.333333333333334,49.111111111111114,3.590909090909091,-1.5833333333333333,-2.8333333333333335,7.428571428571429
2022-04-29,14.68421052631579,54.0,8.869565217391305,1.6666666666666667,-1.1666666666666667,6.476190476190476
2022-04-30,15.863636363636363,56.94736842105263,13.68,5.5,-7.066666666666666,5.3125
2022-05-01,-0.15,40.266666666666666,13.961538461538462,-5.7272727272727275,-18.074074074074073,7.230769230769231
2022-05-02,4.166666666666667,34.22222222222222,18.714285714285715,-19.583333333333332,-53.25806451612903,15.947368421052632
2022-05-03,15.277777777777779,59.77777777777778,1.7619047619047619,7.0,-1.3,5.476190476190476
2022-05-04,11.88888888888889,51.77777777777778,2.272727272727273,6.909090909090909,-3.806451612903226,7.380952380952381
2022-05-05,10.222222222222221,46.0,-1.9090909090909092,-3.1666666666666665,-2.9,7.333333333333333
2022-05-06,8.25,42.833333333333336,-0.625,-3.9166666666666665,-1.8333333333333333,7.190476190476191
2022-05-07,6.590909090909091,39.63157894736842,0.04,-7.916666666666667,-7.5,6.3125
2022-05-08,1.5,39.705882352941174,8.5,-11.416666666666666,-9.576923076923077,5.571428571428571
2022-05-09,9.722222222222221,46.111111111111114,0.43478260869565216,-4.583333333333333,-1.5161290322580645,6.238095238095238
2022-05-10,8.11111111111111,43.333333333333336,-1.8095238095238095,-2.0,-2.2580645161290325,6.0
2022-05-11,4.944444444444445,38.72222222222222,-3.909090909090909,-2.5454545454545454,-4.233333333333333,7.095238095238095
2022-05-12,5.666666666666667,39.166666666666664,-5.454545454545454,-2.8181818181818183,-4.709677419354839,7.428571428571429
2022-05-13,7.85,42.888888888888886,-0.9583333333333334,-5.75,-2.7,6.9523809523809526
