date,retail_and_recreation_percent_change_from_baseline_Peru,grocery_and_pharmacy_percent_change_from_baseline_Peru,parks_percent_change_from_baseline_Peru,transit_stations_percent_change_from_baseline_Peru,workplaces_percent_change_from_baseline_Peru,residential_percent_change_from_baseline_Peru
2022-01-31,21.376623376623378,40.42372881355932,14.85483870967742,-7.833333333333333,16.840336134453782,11.826666666666666
2022-02-01,20.155844155844157,41.1551724137931,12.672,-8.579545454545455,16.0,12.226666666666667
2022-02-02,23.38961038961039,40.12068965517241,15.736,-8.303370786516854,16.583333333333332,11.973333333333333
2022-02-03,23.205128205128204,41.101694915254235,15.056,-8.25,17.966101694915253,11.706666666666667
2022-02-04,22.79746835443038,37.91379310344828,13.256,-15.795454545454545,20.923076923076923,12.0
2022-02-05,27.77777777777778,38.74576271186441,19.452380952380953,-12.573033707865168,27.327272727272728,8.117647058823529
2022-02-06,12.776470588235295,19.916666666666668,11.169230769230769,-18.93258426966292,13.14018691588785,9.158730158730158
2022-02-07,21.32894736842105,36.557377049180324,14.382113821138212,-15.322222222222223,18.647058823529413,11.186666666666667
2022-02-08,24.92105263157895,39.19298245614035,17.8,-12.539325842696629,17.33613445378151,10.857142857142858
2022-02-09,23.25974025974026,35.49152542372882,15.248,-14.355555555555556,18.42016806722689,11.266666666666667
2022-02-10,24.26923076923077,39.48275862068966,15.776,-11.179775280898877,18.458333333333332,11.24
2022-02-11,24.875,38.189655172413794,15.904,-11.444444444444445,22.102564102564102,10.797297297297296
2022-02-12,29.77777777777778,38.28813559322034,21.4251968503937,-6.806818181818182,27.263636363636362,7.514705882352941
2022-02-13,21.71764705882353,25.8,18.17829457364341,-12.101123595505618,17.588785046728972,7.412698412698413
2022-02-14,50.946666666666665,51.559322033898304,38.22764227642276,-8.011111111111111,22.033898305084747,6.684210526315789
2022-02-15,26.213333333333335,38.43859649122807,18.584,-9.764044943820224,17.559322033898304,9.571428571428571
2022-02-16,24.57894736842105,36.88135593220339,16.288,-11.477777777777778,20.61864406779661,10.789473684210526
2022-02-17,25.692307692307693,39.03448275862069,17.424,-10.9438202247191,22.26271186440678,10.671052631578947
2022-02-18,25.189873417721518,37.08474576271186,18.344,-11.48314606741573,26.39316239316239,10.22972972972973
2022-02-19,28.580246913580247,37.1551724137931,23.11904761904762,-8.707865168539326,30.009174311926607,6.955882352941177
2022-02-20,16.55421686746988,21.85,17.146153846153847,-10.865168539325843,17.669811320754718,7.285714285714286
2022-02-21,24.337662337662337,39.63793103448276,18.327868852459016,-9.533333333333333,23.152542372881356,9.93421052631579
2022-02-22,24.16883116883117,36.96610169491525,19.88617886178862,-9.426966292134832,22.771186440677965,9.922077922077921
2022-02-23,24.961038961038962,37.35087719298246,21.153225806451612,-10.258426966292134,24.781512605042018,10.0
2022-02-24,25.58974358974359,37.94915254237288,21.693548387096776,-8.07865168539326,26.0,10.253333333333334
2022-02-25,25.164556962025316,39.327586206896555,19.338709677419356,-10.688888888888888,28.295652173913044,10.202702702702704
2022-02-26,29.048780487804876,37.5,24.976377952755904,-8.137931034482758,32.25,7.117647058823529
2022-02-27,20.27710843373494,25.783333333333335,22.43076923076923,-7.48314606741573,21.625,6.301587301587301
2022-02-28,25.81578947368421,43.18333333333333,23.958677685950413,-10.07865168539326,25.25423728813559,8.960526315789474
2022-03-01,24.22077922077922,41.40350877192982,21.195121951219512,-11.112359550561798,23.470588235294116,9.571428571428571
2022-03-02,23.103896103896105,38.293103448275865,20.629032258064516,-15.644444444444444,24.403361344537814,9.605263157894736
2022-03-03,24.29113924050633,39.559322033898304,21.853658536585368,-13.887640449438202,27.714285714285715,9.72
2022-03-04,23.025641025641026,35.440677966101696,18.80327868852459,-16.5,30.75423728813559,10.608108108108109
2022-03-05,31.11111111111111,38.85964912280702,26.706349206349206,-12.5,35.833333333333336,7.323529411764706
2022-03-06,17.904761904761905,25.9,20.00763358778626,-14.853932584269662,24.89423076923077,8.161290322580646
2022-03-07,22.723684210526315,37.56666666666667,21.429752066115704,-14.11111111111111,29.61864406779661,10.972972972972974
2022-03-08,32.11842105263158,35.52542372881356,26.188524590163933,-14.636363636363637,31.5,10.092105263157896
2022-03-09,19.397435897435898,30.796610169491526,19.45967741935484,-19.58888888888889,31.743589743589745,12.44
2022-03-10,21.936708860759495,34.733333333333334,21.260162601626018,-16.35632183908046,34.810344827586206,12.426666666666666
2022-03-11,20.825,32.0,18.691056910569106,-19.146067415730336,36.23893805309734,13.054054054054054
2022-03-12,24.695121951219512,33.14035087719298,24.19685039370079,-14.352272727272727,40.33644859813084,10.279411764705882
2022-03-13,15.44578313253012,28.116666666666667,18.829457364341085,-17.466666666666665,31.553398058252426,10.444444444444445
2022-03-14,18.064935064935064,34.86440677966102,19.642276422764226,-18.797752808988765,34.41525423728814,13.297297297297296
2022-03-15,19.666666666666668,33.355932203389834,20.83739837398374,-17.56179775280899,34.356521739130436,12.77027027027027
2022-03-16,20.102564102564102,33.10344827586207,20.701612903225808,-19.9,36.13793103448276,12.666666666666666
2022-03-17,19.53846153846154,33.233333333333334,20.903225806451612,-19.568181818181817,37.21052631578947,12.8
2022-03-18,20.063291139240505,32.16949152542373,19.146341463414632,-17.41111111111111,40.151785714285715,12.324324324324325
2022-03-19,25.753086419753085,34.8421052631579,24.158730158730158,-16.511363636363637,41.16981132075472,9.338235294117647
2022-03-20,14.392857142857142,27.116666666666667,16.415384615384614,-17.39325842696629,31.352941176470587,10.870967741935484
2022-03-21,15.545454545454545,33.233333333333334,18.943089430894307,-19.59550561797753,38.71551724137931,12.972972972972974
2022-03-22,19.23076923076923,32.33898305084746,20.252032520325205,-19.01123595505618,38.36842105263158,12.85135135135135
2022-03-23,19.32051282051282,30.966101694915253,19.338709677419356,-21.511111111111113,39.56140350877193,12.706666666666667
2022-03-24,16.234567901234566,29.4,13.67741935483871,-24.59550561797753,40.19130434782609,13.813333333333333
2022-03-25,19.227848101265824,31.11864406779661,17.653225806451612,-21.494505494505493,43.39090909090909,12.243243243243244
2022-03-26,24.864197530864196,35.11864406779661,22.96031746031746,-16.191011235955056,42.77570093457944,10.235294117647058
2022-03-27,14.595238095238095,25.583333333333332,15.63076923076923,-16.617977528089888,33.09803921568628,10.412698412698413
2022-03-28,11.987012987012987,25.4,14.19672131147541,-31.602272727272727,37.81578947368421,15.202702702702704
2022-03-29,9.784810126582279,20.779661016949152,10.701612903225806,-35.62921348314607,36.61739130434783,14.972972972972974
2022-03-30,14.265822784810126,26.79310344827586,12.830645161290322,-31.633333333333333,38.45217391304348,13.72972972972973
2022-03-31,15.641975308641975,29.016666666666666,14.588709677419354,-29.7,40.271929824561404,13.45945945945946
2022-04-01,13.46987951807229,25.0,10.04,-31.377777777777776,43.0990990990991,13.837837837837839
2022-04-02,20.951807228915662,31.46551724137931,16.4609375,-26.60674157303371,39.820754716981135,11.147058823529411
2022-04-03,11.904761904761905,26.666666666666668,12.946153846153846,-24.0,34.336633663366335,10.412698412698413
2022-04-04,-3.8846153846153846,7.508196721311475,5.782258064516129,-41.78651685393258,29.652173913043477,19.256756756756758
2022-04-05,-3.5822784810126582,8.135593220338983,5.424,-42.90909090909091,24.0,20.346666666666668
2022-04-06,13.961538461538462,28.55,14.208,-29.707865168539325,39.92173913043478,13.91891891891892
2022-04-07,16.375,30.796610169491526,15.10483870967742,-25.644444444444446,40.24778761061947,13.88
2022-04-08,17.430379746835442,29.051724137931036,15.419354838709678,-24.9010989010989,46.6036036036036,12.486486486486486
2022-04-09,22.14814814814815,30.71186440677966,19.25984251968504,-21.466666666666665,43.114285714285714,10.720588235294118
2022-04-10,14.421686746987952,23.716666666666665,18.684615384615384,-22.03370786516854,36.51960784313726,10.34920634920635
2022-04-11,17.558441558441558,31.5,21.60655737704918,-20.488888888888887,46.36842105263158,11.891891891891891
2022-04-12,20.141025641025642,30.5,21.32520325203252,-17.39325842696629,43.92920353982301,12.0
2022-04-13,27.144736842105264,37.1551724137931,32.048,-2.388888888888889,44.2212389380531,9.31578947368421
2022-04-14,38.921052631578945,50.05263157894737,46.125,2.6931818181818183,-3.3852459016393444,15.297297297297296
2022-04-15,16.525641025641026,22.362068965517242,43.23529411764706,-27.72222222222222,-23.943089430894307,22.136986301369863
2022-04-16,29.39240506329114,34.48275862068966,44.82258064516129,-16.122222222222224,24.504587155963304,11.426470588235293
2022-04-17,15.851851851851851,21.716666666666665,28.217054263565892,-1.8045977011494252,30.854368932038835,9.46031746031746
2022-04-18,16.246753246753247,31.25,20.827868852459016,-16.033333333333335,43.280701754385966,12.445945945945946
2022-04-19,18.115384615384617,29.283333333333335,19.161290322580644,-19.921348314606742,43.52173913043478,12.546666666666667
2022-04-20,17.935897435897434,29.847457627118644,19.548387096774192,-19.833333333333332,45.86607142857143,12.337837837837839
2022-04-21,17.025316455696203,28.616666666666667,16.959349593495936,-20.426966292134832,46.46491228070175,13.216216216216216
2022-04-22,19.936708860759495,30.35593220338983,19.548387096774192,-19.27777777777778,50.336363636363636,11.635135135135135
2022-04-23,25.271604938271604,33.20338983050848,24.555555555555557,-18.0,43.96153846153846,10.044117647058824
2022-04-24,13.916666666666666,23.166666666666668,16.496124031007753,-20.820224719101123,34.50485436893204,10.290322580645162
2022-04-25,17.92207792207792,33.45,20.901639344262296,-20.370786516853933,48.535714285714285,12.554054054054054
2022-04-26,21.333333333333332,31.677966101694917,21.177419354838708,-19.522727272727273,48.61739130434783,12.213333333333333
2022-04-27,22.0,31.423728813559322,21.288,-20.579545454545453,48.39473684210526,11.773333333333333
2022-04-28,22.756410256410255,34.75,20.32520325203252,-19.544444444444444,49.06306306306306,11.813333333333333
2022-04-29,25.11392405063291,33.16949152542373,21.443548387096776,-17.824175824175825,51.972972972972975,10.824324324324325
2022-04-30,32.91139240506329,37.333333333333336,29.712,-12.247191011235955,43.06666666666667,7.838235294117647
2022-05-01,24.85542168674699,24.295081967213115,24.23846153846154,-19.09090909090909,30.372549019607842,8.857142857142858
2022-05-02,26.11842105263158,42.55,24.650406504065042,-17.055555555555557,27.319327731092436,13.986486486486486
2022-05-03,25.371794871794872,38.30508474576271,25.483870967741936,-15.831460674157304,49.31304347826087,11.06578947368421
2022-05-04,25.07894736842105,38.3728813559322,22.153225806451612,-19.555555555555557,49.5929203539823,11.243243243243244
2022-05-05,29.493506493506494,45.9,22.943089430894307,-16.488888888888887,52.2212389380531,10.946666666666667
2022-05-06,32.164556962025316,40.813559322033896,23.85483870967742,-12.0,54.27272727272727,9.58108108108108
2022-05-07,38.53846153846154,50.89473684210526,33.912,-3.7752808988764044,43.40952380952381,7.294117647058823
2022-05-08,33.375,35.86666666666667,30.65891472868217,-17.59090909090909,28.95145631067961,6.111111111111111
2022-05-09,21.81578947368421,34.266666666666666,24.040983606557376,-12.5,44.419642857142854,11.554054054054054
2022-05-10,24.46153846153846,35.13559322033898,23.549180327868854,-13.707865168539326,48.50442477876106,11.586666666666666
2022-05-11,22.41025641025641,31.95,24.04032258064516,-17.42222222222222,49.30088495575221,11.96
2022-05-12,23.05128205128205,35.03333333333333,23.016260162601625,-16.27777777777778,50.285714285714285,12.133333333333333
2022-05-13,23.9873417721519,32.74576271186441,24.322580645161292,-14.911111111111111,52.8,11.378378378378379
