date,retail_and_recreation_percent_change_from_baseline_Uruguay,grocery_and_pharmacy_percent_change_from_baseline_Uruguay,parks_percent_change_from_baseline_Uruguay,transit_stations_percent_change_from_baseline_Uruguay,workplaces_percent_change_from_baseline_Uruguay,residential_percent_change_from_baseline_Uruguay
2022-03-24,-14.421052631578947,11.444444444444445,-31.19047619047619,-18.266666666666666,30.0,2.1578947368421053
2022-03-25,-14.5,10.789473684210526,-35.8,-18.3125,31.523809523809526,3.1052631578947367
2022-03-26,-9.88888888888889,20.5,-28.666666666666668,-27.4,8.428571428571429,7.588235294117647
2022-03-27,16.333333333333332,31.5,11.25,-5.4375,5.9,1.7272727272727273
2022-03-28,-8.11111111111111,11.176470588235293,-18.63157894736842,-8.933333333333334,33.42857142857143,1.5263157894736843
2022-03-29,-19.27777777777778,5.473684210526316,-29.4,-18.214285714285715,38.142857142857146,2.15
2022-03-30,-13.722222222222221,11.777777777777779,-33.05,-20.25,38.095238095238095,2.526315789473684
2022-03-31,-12.631578947368421,13.277777777777779,-24.666666666666668,-20.266666666666666,38.285714285714285,1.3157894736842106
2022-04-01,-5.222222222222222,20.666666666666668,-14.5,-18.625,40.476190476190474,0.21052631578947367
2022-04-02,-0.05555555555555555,26.444444444444443,-3.4761904761904763,-24.125,11.666666666666666,3.4444444444444446
2022-04-03,-16.41176470588235,7.538461538461538,-26.714285714285715,-36.529411764705884,-5.35,8.090909090909092
2022-04-04,-2.6666666666666665,23.647058823529413,-20.94736842105263,-10.066666666666666,43.904761904761905,0.15789473684210525
2022-04-05,-6.277777777777778,18.470588235294116,-17.1,-11.384615384615385,43.61904761904762,0.25
2022-04-06,-0.3333333333333333,21.823529411764707,-16.55,-8.666666666666666,42.857142857142854,-0.5263157894736842
2022-04-07,-3.388888888888889,21.555555555555557,-14.428571428571429,-8.4,40.523809523809526,-0.35
2022-04-08,5.333333333333333,30.5,-11.055555555555555,-4.25,40.42857142857143,-1.45
2022-04-09,6.777777777777778,25.176470588235293,1.75,-9.733333333333333,8.666666666666666,1.5555555555555556
2022-04-10,1.9375,17.46153846153846,8.6,-21.4,-5.85,4.2727272727272725
2022-04-11,-1.8888888888888888,19.470588235294116,-7.9411764705882355,-19.333333333333332,-12.19047619047619,6.2105263157894735
2022-04-12,-1.5555555555555556,18.529411764705884,8.444444444444445,-13.214285714285714,-11.857142857142858,4.5
2022-04-13,4.277777777777778,27.235294117647058,15.666666666666666,-11.2,-15.047619047619047,3.15
2022-04-14,-1.6666666666666667,23.235294117647058,20.352941176470587,-11.6,-32.904761904761905,4.55
2022-04-15,-19.42105263157895,0.10526315789473684,34.470588235294116,-34.8125,-51.0,10.31578947368421
2022-04-16,-9.777777777777779,15.5,11.05,-21.733333333333334,-21.761904761904763,5.055555555555555
2022-04-17,-5.529411764705882,12.538461538461538,-9.095238095238095,-19.6875,-6.9,4.181818181818182
2022-04-18,-11.5,6.0588235294117645,-22.11111111111111,-13.733333333333333,-9.285714285714286,7.421052631578948
2022-04-19,-8.833333333333334,15.777777777777779,-17.3,-9.307692307692308,43.04761904761905,0.8
2022-04-20,-5.5,17.88888888888889,-19.65,-12.333333333333334,42.42857142857143,0.8947368421052632
2022-04-21,-9.263157894736842,9.777777777777779,-20.285714285714285,-13.2,40.04761904761905,1.263157894736842
2022-04-22,-14.421052631578947,8.0,-39.35,-21.125,37.285714285714285,4.157894736842105
2022-04-23,-4.444444444444445,17.555555555555557,-21.38095238095238,-23.125,11.714285714285714,5.833333333333333
2022-04-24,-7.875,9.846153846153847,-11.571428571428571,-28.0625,-2.35,7.0
2022-04-25,-25.0,-3.0526315789473686,-43.6,-21.6,28.333333333333332,7.578947368421052
2022-04-26,-14.61111111111111,9.722222222222221,-28.9,-14.5,44.76190476190476,2.9
2022-04-27,-17.88888888888889,2.6315789473684212,-34.80952380952381,-23.058823529411764,31.333333333333332,5.105263157894737
2022-04-28,-12.736842105263158,7.944444444444445,-27.7,-21.933333333333334,24.095238095238095,4.473684210526316
2022-04-29,-7.5,19.333333333333332,-27.7,-18.6875,42.666666666666664,1.5263157894736843
2022-04-30,-5.166666666666667,33.35294117647059,-28.80952380952381,-25.5,9.0,5.722222222222222
2022-05-01,-31.941176470588236,-29.714285714285715,-22.952380952380953,-55.6875,-20.45,10.636363636363637
2022-05-02,-6.444444444444445,19.058823529411764,-31.210526315789473,-7.933333333333334,45.19047619047619,1.631578947368421
2022-05-03,-5.833333333333333,24.941176470588236,-23.3,-9.785714285714286,45.095238095238095,1.15
2022-05-04,-3.0588235294117645,25.88235294117647,-23.25,-11.533333333333333,44.19047619047619,0.5789473684210527
2022-05-05,-3.5555555555555554,23.166666666666668,-20.4,-8.466666666666667,42.476190476190474,0.5789473684210527
2022-05-06,1.4444444444444444,26.72222222222222,-19.65,-9.25,43.523809523809526,-0.10526315789473684
2022-05-07,4.5,30.0,-15.904761904761905,-16.125,11.523809523809524,3.2777777777777777
2022-05-08,0.23529411764705882,15.384615384615385,-11.714285714285714,-23.125,-3.15,5.909090909090909
2022-05-09,-1.6666666666666667,20.058823529411764,-24.526315789473685,-7.2,45.714285714285715,0.631578947368421
2022-05-10,-8.555555555555555,17.352941176470587,-27.75,-10.285714285714286,44.714285714285715,1.4736842105263157
2022-05-11,-3.6666666666666665,19.058823529411764,-28.3,-11.933333333333334,44.38095238095238,0.8947368421052632
2022-05-12,-6.444444444444445,18.38888888888889,-24.0,-10.933333333333334,41.857142857142854,0.95
2022-05-13,-1.1666666666666667,24.11111111111111,-24.3,-7.8125,41.904761904761905,0.5263157894736842
