date,retail_and_recreation_percent_change_from_baseline_Guatemala,grocery_and_pharmacy_percent_change_from_baseline_Guatemala,parks_percent_change_from_baseline_Guatemala,transit_stations_percent_change_from_baseline_Guatemala,workplaces_percent_change_from_baseline_Guatemala,residential_percent_change_from_baseline_Guatemala
2020-04-02,-52.34,-36.578947368421055,-42.86046511627907,-60.064516129032256,-44.13414634146341,26.72
2020-04-03,-52.509803921568626,-35.06976744186046,-42.724137931034484,-58.0,-41.07692307692308,27.625
2020-04-04,-57.36842105263158,-39.04347826086956,-45.78021978021978,-61.09375,-30.348484848484848,21.058823529411764
2020-04-05,-61.42307692307692,-40.53658536585366,-50.1505376344086,-59.827586206896555,-30.980392156862745,17.77777777777778
2020-04-06,-53.74,-40.15,-44.694117647058825,-62.13333333333333,-44.72839506172839,27.5
2020-04-07,-54.604166666666664,-37.725,-45.2093023255814,-61.1,-46.390243902439025,26.791666666666668
2020-04-08,-55.74,-34.292682926829265,-45.325581395348834,-61.45161290322581,-52.30952380952381,28.428571428571427
2020-04-09,-67.02,-51.08108108108108,-53.88636363636363,-72.35714285714286,-66.68181818181819,37.36363636363637
2020-04-10,-78.42,-72.975,-62.86585365853659,-80.07407407407408,-72.18604651162791,42.666666666666664
2020-04-11,-77.3529411764706,-69.24444444444444,-63.29761904761905,-79.75,-60.76056338028169,30.11111111111111
2020-04-12,-75.08333333333333,-67.09756097560975,-62.666666666666664,-75.57692307692308,-46.018181818181816,22.428571428571427
2020-04-13,-56.0,-44.46341463414634,-46.0,-63.29032258064516,-44.44444444444444,27.875
2020-04-14,-55.0,-41.55,-46.5632183908046,-62.666666666666664,-44.148148148148145,27.208333333333332
2020-04-15,-54.869565217391305,-40.5,-46.34117647058824,-60.36666666666667,-43.8625,27.666666666666668
2020-04-16,-54.270833333333336,-40.51282051282051,-46.18604651162791,-61.689655172413794,-44.69135802469136,28.208333333333332
2020-04-17,-57.40816326530612,-41.83720930232558,-47.7906976744186,-62.225806451612904,-41.91025641025641,30.227272727272727
2020-04-18,-59.94444444444444,-43.95652173913044,-50.32967032967033,-63.125,-30.666666666666668,21.9375
2020-04-19,-65.22448979591837,-46.375,-54.58510638297872,-62.46666666666667,-31.74,19.333333333333332
2020-04-20,-49.28,-38.55,-42.345238095238095,-60.60606060606061,-38.81481481481482,23.64
2020-04-21,-49.30612244897959,-38.170731707317074,-43.470588235294116,-59.13793103448276,-39.4375,23.52
2020-04-22,-50.48979591836735,-39.19047619047619,-44.63953488372093,-59.45161290322581,-39.8125,24.4
2020-04-23,-51.204081632653065,-39.56410256410256,-45.40229885057471,-59.84375,-39.888888888888886,24.88
2020-04-24,-53.588235294117645,-41.38636363636363,-46.45977011494253,-60.42424242424242,-36.97435897435897,25.68
2020-04-25,-56.345454545454544,-42.391304347826086,-47.84444444444444,-60.65625,-25.984848484848484,19.823529411764707
2020-04-26,-61.78,-44.65853658536585,-52.891304347826086,-62.6551724137931,-28.58,17.666666666666668
2020-04-27,-47.74,-40.857142857142854,-43.87951807228916,-59.84848484848485,-36.111111111111114,23.0
2020-04-28,-47.3469387755102,-37.4390243902439,-42.24096385542169,-58.55172413793103,-37.4875,20.653846153846153
2020-04-29,-47.0,-35.357142857142854,-41.833333333333336,-56.774193548387096,-37.0375,22.576923076923077
2020-04-30,-43.52,-33.525,-39.4,-54.172413793103445,-37.382716049382715,21.653846153846153
2020-05-01,-50.92307692307692,-34.02325581395349,-46.151162790697676,-59.42424242424242,-51.19753086419753,30.35
2020-05-02,-51.10909090909091,-35.895833333333336,-44.50561797752809,-60.354838709677416,-26.59090909090909,18.72222222222222
2020-05-03,-57.5,-39.36585365853659,-50.06521739130435,-58.107142857142854,-26.62,16.333333333333332
2020-05-04,-41.95918367346939,-34.0,-38.888888888888886,-55.70967741935484,-34.025,20.925925925925927
2020-05-05,-43.16,-34.1219512195122,-40.035714285714285,-56.61290322580645,-35.75949367088607,21.25925925925926
2020-05-06,-43.87755102040816,-32.61904761904762,-39.69047619047619,-53.354838709677416,-34.743589743589745,22.0
2020-05-07,-44.05882352941177,-33.97435897435897,-40.21176470588235,-55.892857142857146,-35.05,22.333333333333332
2020-05-08,-46.03703703703704,-35.18181818181818,-40.7093023255814,-54.74193548387097,-32.298701298701296,23.384615384615383
2020-05-09,-47.36363636363637,-32.19565217391305,-40.68888888888889,-53.516129032258064,-20.424242424242426,16.65
2020-05-10,-44.01754385964912,-29.78048780487805,-38.70652173913044,-50.275862068965516,-16.25,12.3
2020-05-11,-43.68,-37.1,-40.51219512195122,-57.7,-33.575,21.423076923076923
2020-05-12,-45.53061224489796,-36.02439024390244,-40.78313253012048,-57.61290322580645,-34.2125,21.22222222222222
2020-05-13,-48.09615384615385,-38.41463414634146,-42.976470588235294,-58.4,-35.075,22.615384615384617
2020-05-14,-48.28,-38.69230769230769,-43.06896551724138,-57.0,-36.025,20.814814814814813
2020-05-15,-85.74468085106383,-82.71428571428571,-67.7051282051282,-82.56,-73.48837209302326,45.875
2020-05-16,-87.58695652173913,-85.75555555555556,-70.73684210526316,-85.3076923076923,-66.97333333333333,35.857142857142854
2020-05-17,-88.02222222222223,-87.4090909090909,-71.3943661971831,-86.14285714285714,-58.5,27.0
2020-05-18,-37.2,-19.6,-36.666666666666664,-47.55882352941177,-33.10126582278481,19.74074074074074
2020-05-19,-43.645833333333336,-25.923076923076923,-40.566265060240966,-55.064516129032256,-35.64556962025316,21.307692307692307
2020-05-20,-45.42857142857143,-28.384615384615383,-42.096385542168676,-54.32258064516129,-35.925,22.653846153846153
2020-05-21,-45.28,-27.666666666666668,-42.01219512195122,-54.793103448275865,-36.65,23.4
2020-05-22,-45.07843137254902,-21.666666666666668,-39.48809523809524,-53.333333333333336,-34.0,21.423076923076923
2020-05-23,-91.47727272727273,-92.1219512195122,-74.08474576271186,-91.05,-72.13157894736842,37.2
2020-05-24,-91.18604651162791,-92.02857142857142,-74.3103448275862,-91.21052631578948,-64.17241379310344,28.0
2020-05-25,-42.714285714285715,-31.487179487179485,-40.68292682926829,-55.03225806451613,-33.721518987341774,20.74074074074074
2020-05-26,-43.63265306122449,-29.75,-40.8780487804878,-55.44827586206897,-34.79746835443038,21.40740740740741
2020-05-27,-45.15686274509804,-31.15,-40.855421686746986,-56.064516129032256,-34.63291139240506,22.48148148148148
2020-05-28,-43.58,-28.9,-41.333333333333336,-52.766666666666666,-35.063291139240505,22.615384615384617
2020-05-29,-38.53846153846154,-15.880952380952381,-37.1219512195122,-48.34375,-31.272727272727273,20.074074074074073
2020-05-30,-90.75555555555556,-91.26190476190476,-74.19354838709677,-90.21052631578948,-71.12162162162163,36.8
2020-05-31,-90.82926829268293,-92.07317073170732,-74.12068965517241,-90.44444444444444,-63.89655172413793,27.8
2020-06-01,-37.95918367346939,-27.125,-38.2962962962963,-53.484848484848484,-31.641025641025642,19.51851851851852
2020-06-02,-41.244897959183675,-30.025641025641026,-40.65060240963855,-54.766666666666666,-33.49367088607595,21.076923076923077
2020-06-03,-43.244897959183675,-30.88095238095238,-40.5,-54.87096774193548,-33.76923076923077,21.59259259259259
2020-06-04,-44.04,-32.87179487179487,-41.8780487804878,-57.16129032258065,-35.675,22.76923076923077
2020-06-05,-45.94230769230769,-34.390243902439025,-42.4,-56.54545454545455,-32.98717948717949,23.576923076923077
2020-06-06,-50.107142857142854,-35.369565217391305,-44.72222222222222,-58.354838709677416,-19.803030303030305,18.68421052631579
2020-06-07,-56.471698113207545,-42.1,-49.840425531914896,-58.935483870967744,-20.142857142857142,17.0
2020-06-08,-39.63265306122449,-32.853658536585364,-38.6219512195122,-55.0625,-29.376146788990827,20.142857142857142
2020-06-09,-41.775510204081634,-32.925,-38.44578313253012,-56.54838709677419,-30.90740740740741,20.555555555555557
2020-06-10,-42.53061224489796,-33.333333333333336,-40.372093023255815,-53.93103448275862,-32.27777777777778,21.62962962962963
2020-06-11,-41.48979591836735,-30.9,-39.116279069767444,-53.03333333333333,-31.672727272727272,21.814814814814813
2020-06-12,-43.75,-32.375,-41.4,-55.1875,-28.833333333333332,22.846153846153847
2020-06-13,-48.92982456140351,-35.17391304347826,-45.55555555555556,-57.78787878787879,-16.9,17.894736842105264
2020-06-14,-55.96,-41.146341463414636,-49.924731182795696,-60.89655172413793,-18.907894736842106,16.555555555555557
2020-06-15,-38.55102040816327,-30.675,-38.204819277108435,-54.24242424242424,-29.357798165137616,19.724137931034484
2020-06-16,-41.38775510204081,-28.846153846153847,-37.752941176470586,-54.096774193548384,-31.01851851851852,21.48148148148148
2020-06-17,-39.38775510204081,-27.75609756097561,-36.588235294117645,-53.45161290322581,-30.93577981651376,20.0
2020-06-18,-45.3921568627451,-34.175,-42.1764705882353,-56.21875,-34.00917431192661,23.307692307692307
2020-06-19,-46.03846153846154,-33.292682926829265,-42.093023255813954,-57.83870967741935,-30.564814814814813,23.88
2020-06-20,-45.96491228070175,-25.0,-41.0,-54.60606060606061,-15.488636363636363,17.31578947368421
2020-06-21,-90.4047619047619,-92.075,-74.27118644067797,-90.63157894736842,-61.61904761904762,28.2
2020-06-22,-41.458333333333336,-31.476190476190474,-39.27710843373494,-55.38235294117647,-30.927272727272726,21.444444444444443
2020-06-23,-41.38775510204081,-30.5,-38.88095238095238,-52.96666666666667,-31.925925925925927,21.85185185185185
2020-06-24,-43.490196078431374,-33.833333333333336,-41.226190476190474,-55.0,-32.75925925925926,22.51851851851852
2020-06-25,-40.92,-30.725,-38.79761904761905,-52.63333333333333,-33.13513513513514,22.62962962962963
2020-06-26,-43.1764705882353,-29.075,-40.88235294117647,-55.484848484848484,-30.99074074074074,23.88
2020-06-27,-43.589285714285715,-22.375,-39.17777777777778,-53.4375,-17.01123595505618,16.7
2020-06-28,-90.11904761904762,-91.66666666666667,-73.45,-89.0,-62.76190476190476,28.8
2020-06-29,-43.224489795918366,-27.585365853658537,-42.11904761904762,-55.45454545454545,-44.80909090909091,27.38095238095238
2020-06-30,-38.63265306122449,-26.3,-38.8,-54.29032258064516,-33.825688073394495,21.53846153846154
2020-07-01,-39.204081632653065,-25.568181818181817,-38.94047619047619,-51.58064516129032,-33.80733944954128,22.153846153846153
2020-07-02,-40.42857142857143,-27.51219512195122,-39.883720930232556,-53.12903225806452,-34.38392857142857,23.153846153846153
2020-07-03,-42.03846153846154,-28.05,-41.46511627906977,-53.93939393939394,-31.87037037037037,24.28
2020-07-04,-44.327586206896555,-23.5,-41.662921348314605,-52.875,-18.711111111111112,17.526315789473685
2020-07-05,-90.2439024390244,-91.78048780487805,-73.37288135593221,-90.3157894736842,-61.833333333333336,28.4
2020-07-06,-38.36,-28.170731707317074,-37.855421686746986,-53.8125,-32.41284403669725,21.23076923076923
2020-07-07,-39.10204081632653,-27.4390243902439,-38.31707317073171,-52.70967741935484,-33.91743119266055,21.807692307692307
2020-07-08,-42.69387755102041,-31.857142857142858,-41.62352941176471,-54.24242424242424,-34.38181818181818,23.115384615384617
2020-07-09,-41.7,-30.55,-40.27058823529412,-52.53333333333333,-35.0,23.153846153846153
2020-07-10,-45.5,-35.048780487804876,-44.55813953488372,-57.03125,-33.11926605504587,25.0
2020-07-11,-43.875,-25.26530612244898,-41.111111111111114,-52.21212121212121,-18.96629213483146,17.31578947368421
2020-07-12,-89.54761904761905,-91.53658536585365,-73.59016393442623,-90.11111111111111,-61.62352941176471,28.2
2020-07-13,-40.714285714285715,-31.558139534883722,-40.63855421686747,-55.4375,-33.26605504587156,22.28
2020-07-14,-38.16326530612245,-26.7,-39.67058823529412,-53.43333333333333,-34.69724770642202,21.88
2020-07-15,-37.38,-24.463414634146343,-38.68674698795181,-50.3125,-33.71559633027523,21.46153846153846
2020-07-16,-36.82,-22.170731707317074,-38.4,-49.785714285714285,-34.86486486486486,21.307692307692307
2020-07-17,-38.0,-20.166666666666668,-38.98823529411764,-48.54545454545455,-31.14814814814815,23.166666666666668
2020-07-18,-53.44642857142857,-36.361702127659576,-48.989010989010985,-57.57142857142857,-27.153846153846153,21.058823529411764
2020-07-19,-89.5952380952381,-91.43589743589743,-73.57377049180327,-89.78947368421052,-61.604651162790695,28.0
2020-07-20,-36.56,-26.463414634146343,-38.726190476190474,-51.696969696969695,-31.75229357798165,20.423076923076923
2020-07-21,-38.48979591836735,-26.358974358974358,-40.0,-54.516129032258064,-34.10091743119266,21.384615384615383
2020-07-22,-40.755102040816325,-28.88095238095238,-41.0,-52.83870967741935,-34.592592592592595,22.64
2020-07-23,-40.294117647058826,-28.4390243902439,-38.917647058823526,-51.714285714285715,-34.919642857142854,22.076923076923077
2020-07-24,-40.833333333333336,-26.125,-39.576470588235296,-51.625,-32.58715596330275,23.708333333333332
2020-07-25,-54.6,-38.5,-47.67032967032967,-58.91428571428571,-28.617021276595743,21.235294117647058
2020-07-26,-89.57142857142857,-91.39024390243902,-73.21311475409836,-90.11111111111111,-62.45348837209303,28.0
2020-07-27,-33.354166666666664,-24.0,-34.148148148148145,-50.81818181818182,-31.31192660550459,18.814814814814813
2020-07-28,-33.34,-23.536585365853657,-34.86585365853659,-50.13333333333333,-32.26605504587156,18.846153846153847
2020-07-29,-34.91836734693877,-24.69047619047619,-36.31764705882353,-50.625,-32.86363636363637,19.96153846153846
2020-07-30,-34.745098039215684,-23.875,-36.333333333333336,-49.15625,-34.18018018018018,20.64
2020-07-31,-33.48148148148148,-20.463414634146343,-35.79761904761905,-49.26470588235294,-29.89814814814815,20.22222222222222
2020-08-01,-37.327586206896555,-21.866666666666667,-35.644444444444446,-48.61764705882353,-19.0,14.736842105263158
2020-08-02,-46.388888888888886,-37.21951219512195,-43.86813186813187,-56.516129032258064,-24.342105263157894,15.222222222222221
2020-08-03,-31.8125,-24.34090909090909,-34.535714285714285,-50.645161290322584,-31.522935779816514,18.40740740740741
2020-08-04,-30.06,-21.642857142857142,-33.666666666666664,-48.70967741935484,-32.477064220183486,18.807692307692307
2020-08-05,-32.74,-24.585365853658537,-34.46987951807229,-49.354838709677416,-32.398148148148145,19.296296296296298
2020-08-06,-34.1875,-26.1,-36.07058823529412,-47.44444444444444,-33.24545454545454,19.333333333333332
2020-08-07,-37.77358490566038,-28.6,-38.05882352941177,-51.87096774193548,-31.194444444444443,20.916666666666668
2020-08-08,-40.31578947368421,-27.52173913043478,-38.2,-50.63636363636363,-18.677777777777777,14.947368421052632
2020-08-09,-46.09090909090909,-37.333333333333336,-43.40659340659341,-58.206896551724135,-23.415584415584416,14.444444444444445
2020-08-10,-34.54,-27.951219512195124,-36.01190476190476,-52.59375,-31.623853211009173,18.666666666666668
2020-08-11,-34.5,-27.097560975609756,-34.573170731707314,-50.766666666666666,-32.678899082568805,18.59259259259259
2020-08-12,-34.31372549019608,-26.48780487804878,-34.61176470588235,-50.96774193548387,-32.52777777777778,18.85185185185185
2020-08-13,-34.66,-25.414634146341463,-34.61904761904762,-51.3,-32.45454545454545,19.20689655172414
2020-08-14,-33.892857142857146,-22.29268292682927,-35.15294117647059,-49.774193548387096,-30.25925925925926,20.0
2020-08-15,-35.758620689655174,-21.595744680851062,-34.144444444444446,-48.857142857142854,-20.674157303370787,14.777777777777779
2020-08-16,-43.32727272727273,-34.285714285714285,-41.168539325842694,-56.516129032258064,-23.066666666666666,13.222222222222221
2020-08-17,-36.857142857142854,-25.166666666666668,-41.833333333333336,-64.4,-37.476190476190474,17.925925925925927
2020-08-18,-38.42857142857143,-25.5,-41.333333333333336,-63.6,-37.142857142857146,17.23076923076923
2020-08-19,-37.625,-24.666666666666668,-42.333333333333336,-63.6,-36.57142857142857,18.296296296296298
2020-08-20,-38.75,-27.833333333333332,-45.5,-64.4,-37.73913043478261,18.692307692307693
2020-08-21,-37.125,-25.166666666666668,-45.142857142857146,-62.0,-34.7,19.346153846153847
2020-08-22,-41.0,-28.714285714285715,-41.18181818181818,-59.0,-19.6,14.31578947368421
2020-08-23,-46.625,-36.5,-48.3,-62.25,-23.0,13.666666666666666
2020-08-24,-39.857142857142854,-31.5,-44.0,-63.8,-35.05,17.925925925925927
2020-08-25,-38.57142857142857,-30.0,-43.333333333333336,-64.2,-37.0,17.444444444444443
2020-08-26,-38.0,-28.0,-41.833333333333336,-63.0,-35.42857142857143,18.142857142857142
2020-08-27,-36.875,-24.833333333333332,-42.666666666666664,-63.8,-36.22727272727273,18.275862068965516
2020-08-28,-34.25,-20.166666666666668,-37.833333333333336,-61.6,-33.95,16.392857142857142
2020-08-29,-39.6,-25.285714285714285,-40.0,-57.8,-19.1,13.1
2020-08-30,-38.625,-28.166666666666668,-37.22222222222222,-57.5,-20.285714285714285,11.1
2020-08-31,-32.714285714285715,-22.5,-36.5,-61.2,-33.9,15.379310344827585
2020-09-01,-31.857142857142858,-18.666666666666668,-35.0,-60.4,-35.65,15.620689655172415
2020-09-02,-33.714285714285715,-20.333333333333332,-37.833333333333336,-59.8,-35.666666666666664,16.344827586206897
2020-09-03,-37.625,-27.333333333333332,-45.166666666666664,-63.0,-37.82608695652174,18.64
2020-09-04,-32.75,-18.666666666666668,-38.666666666666664,-60.2,-34.65,17.884615384615383
2020-09-05,-37.0,-22.714285714285715,-40.44444444444444,-54.0,-20.5,12.736842105263158
2020-09-06,-42.125,-33.0,-45.111111111111114,-58.0,-23.285714285714285,11.88888888888889
2020-09-07,-35.857142857142854,-26.333333333333332,-41.5,-62.2,-35.333333333333336,16.535714285714285
2020-09-08,-33.857142857142854,-24.0,-39.666666666666664,-61.0,-36.1,15.857142857142858
2020-09-09,-35.875,-25.166666666666668,-41.5,-62.6,-35.19047619047619,16.40740740740741
2020-09-10,-35.375,-24.166666666666668,-41.0,-62.4,-36.56521739130435,16.46153846153846
2020-09-11,-26.962962962962962,-24.08108108108108,-34.13095238095238,-48.1875,-30.045871559633028,16.14814814814815
2020-09-12,-28.894736842105264,-25.25581395348837,-34.91011235955056,-41.90625,-19.42391304347826,11.210526315789474
2020-09-13,-33.75,-32.026315789473685,-37.0989010989011,-49.62068965517241,-21.842105263157894,10.4
2020-09-14,-22.170212765957448,-19.135135135135137,-29.703703703703702,-47.833333333333336,-31.24770642201835,14.928571428571429
2020-09-15,-25.520833333333332,-21.285714285714285,-32.10843373493976,-49.857142857142854,-48.5045871559633,22.227272727272727
2020-09-16,-25.823529411764707,-21.5,-33.464285714285715,-45.36666666666667,-30.587155963302752,15.172413793103448
2020-09-17,-26.06,-21.11111111111111,-34.629629629629626,-44.89655172413793,-31.603603603603602,16.62962962962963
2020-09-18,-28.24074074074074,-23.973684210526315,-35.89156626506024,-47.54545454545455,-28.376146788990827,17.40740740740741
2020-09-19,-30.844827586206897,-25.761904761904763,-37.077777777777776,-42.54545454545455,-18.322222222222223,12.210526315789474
2020-09-20,-32.25,-29.42105263157895,-36.26373626373626,-44.45161290322581,-20.592105263157894,10.7
2020-09-21,-26.46808510638298,-22.05263157894737,-32.853658536585364,-44.0625,-29.761467889908257,15.555555555555555
2020-09-22,-27.510204081632654,-20.736842105263158,-33.048780487804876,-44.483870967741936,-31.68807339449541,15.857142857142858
2020-09-23,-32.21568627450981,-21.394736842105264,-35.30952380952381,-45.41935483870968,-31.68807339449541,15.148936170212766
2020-09-24,-32.745098039215684,-23.68421052631579,-38.43529411764706,-45.903225806451616,-32.836363636363636,16.893617021276597
2020-09-25,-32.2037037037037,-23.94871794871795,-38.305882352941175,-47.6764705882353,-29.31192660550459,17.085106382978722
2020-09-26,-33.13333333333333,-24.31111111111111,-37.37777777777778,-43.611111111111114,-18.967391304347824,12.93939393939394
2020-09-27,-35.111111111111114,-28.05,-35.0,-44.225806451612904,-21.81578947368421,11.214285714285714
2020-09-28,-30.918367346938776,-22.307692307692307,-35.048780487804876,-45.1875,-29.724770642201836,15.53191489361702
2020-09-29,-28.6,-19.07894736842105,-34.2962962962963,-42.774193548387096,-31.559633027522935,14.404255319148936
2020-09-30,-27.12,-13.794871794871796,-34.72941176470588,-39.12903225806452,-32.53211009174312,11.958333333333334
2020-10-01,-18.895833333333332,-8.923076923076923,-31.4,-35.25806451612903,-31.53153153153153,8.918367346938776
2020-10-02,-27.6,-16.128205128205128,-35.82142857142857,-40.878787878787875,-30.05504587155963,11.617021276595745
2020-10-03,-30.53448275862069,-18.933333333333334,-38.56666666666667,-36.03030303030303,-22.33695652173913,8.794117647058824
2020-10-04,-30.345454545454544,-22.102564102564102,-34.544444444444444,-38.34375,-25.294871794871796,7.071428571428571
2020-10-05,-25.51063829787234,-14.692307692307692,-32.2625,-38.42424242424242,-30.678899082568808,10.0
2020-10-06,-25.79591836734694,-16.81578947368421,-32.9390243902439,-37.36666666666667,-31.94495412844037,10.479166666666666
2020-10-07,-27.877551020408163,-18.36842105263158,-35.129411764705885,-39.666666666666664,-30.44954128440367,12.27659574468085
2020-10-08,-26.857142857142858,-16.92105263157895,-36.127906976744185,-40.666666666666664,-30.30275229357798,13.617021276595745
2020-10-09,-29.314814814814813,-22.975609756097562,-37.906976744186046,-47.1875,-27.94495412844037,14.617021276595745
2020-10-10,-30.913793103448278,-22.434782608695652,-39.977777777777774,-38.76470588235294,-17.17391304347826,11.545454545454545
2020-10-11,-30.28,-25.102564102564102,-34.69565217391305,-38.43333333333333,-20.2,9.25
2020-10-12,-26.19148936170213,-18.923076923076923,-35.073170731707314,-41.1875,-29.0,13.53191489361702
2020-10-13,-26.714285714285715,-19.81578947368421,-36.858823529411765,-39.3,-29.660550458715598,13.297872340425531
2020-10-14,-26.7,-17.236842105263158,-36.741176470588236,-37.483870967741936,-28.618181818181817,14.063829787234043
2020-10-15,-24.653061224489797,-13.078947368421053,-36.98795180722892,-35.36666666666667,-28.52252252252252,14.02127659574468
2020-10-16,-26.37735849056604,-14.615384615384615,-38.129411764705885,-37.0,-26.44954128440367,14.127659574468085
2020-10-17,-28.85,-17.69047619047619,-38.4,-32.54545454545455,-17.891304347826086,10.606060606060606
2020-10-18,-29.22222222222222,-22.775,-33.8021978021978,-33.96774193548387,-20.08,8.678571428571429
2020-10-19,-25.51063829787234,-17.05263157894737,-34.795180722891565,-40.40625,-30.605504587155963,13.936170212765957
2020-10-20,-26.0,-18.0,-36.07142857142857,-42.86666666666667,-45.836363636363636,19.382978723404257
2020-10-21,-27.34,-17.641025641025642,-33.535714285714285,-39.03333333333333,-27.44954128440367,13.191489361702128
2020-10-22,-25.66,-16.105263157894736,-32.71604938271605,-35.93333333333333,-27.98181818181818,13.446808510638299
2020-10-23,-26.39622641509434,-16.871794871794872,-33.57831325301205,-42.064516129032256,-25.137614678899084,13.425531914893616
2020-10-24,-28.593220338983052,-20.318181818181817,-33.044444444444444,-37.2,-15.923913043478262,10.0
2020-10-25,-30.735849056603772,-25.325,-32.9010989010989,-37.096774193548384,-17.96,7.964285714285714
2020-10-26,-25.27659574468085,-16.473684210526315,-30.728395061728396,-40.625,-25.36697247706422,12.25531914893617
2020-10-27,-21.79591836734694,-14.131578947368421,-31.074074074074073,-36.16129032258065,-27.05504587155963,11.851063829787234
2020-10-28,-22.367346938775512,-12.743589743589743,-32.329268292682926,-34.12903225806452,-26.513761467889907,11.833333333333334
2020-10-29,-20.714285714285715,-10.526315789473685,-34.493975903614455,-31.517241379310345,-28.09090909090909,11.72340425531915
2020-10-30,-17.15686274509804,-4.461538461538462,-29.678571428571427,-30.15625,-23.422018348623855,10.340425531914894
2020-10-31,-18.910714285714285,-6.27906976744186,-29.03409090909091,-25.125,-13.576086956521738,7.3428571428571425
2020-11-01,-27.75,-19.0,-31.227272727272727,-34.78125,-18.786666666666665,6.655172413793103
2020-11-02,-21.630434782608695,-13.578947368421053,-34.29113924050633,-37.193548387096776,-37.107142857142854,13.72340425531915
2020-11-03,-18.24,-10.0,-31.3,-34.0,-27.577981651376145,10.653061224489797
2020-11-04,-26.6875,-16.657894736842106,-37.082352941176474,-37.16129032258065,-28.357798165137616,12.020833333333334
2020-11-05,-31.346938775510203,-21.92105263157895,-43.33720930232558,-41.12903225806452,-32.009009009009006,14.340425531914894
2020-11-06,-29.60377358490566,-19.666666666666668,-39.247058823529414,-45.515151515151516,-28.581818181818182,14.361702127659575
2020-11-07,-29.1,-20.023255813953487,-40.42696629213483,-38.6764705882353,-16.978021978021978,10.515151515151516
2020-11-08,-29.807692307692307,-23.05,-38.54945054945055,-38.03333333333333,-17.025974025974026,8.793103448275861
2020-11-09,-24.74468085106383,-15.210526315789474,-36.273809523809526,-38.0,-26.245454545454546,11.957446808510639
2020-11-10,-20.34,-12.131578947368421,-33.3625,-35.93333333333333,-26.559633027522935,11.106382978723405
2020-11-11,-22.66,-12.76923076923077,-35.39506172839506,-35.06666666666667,-26.40909090909091,11.25
2020-11-12,-20.88235294117647,-11.594594594594595,-34.39506172839506,-32.51724137931034,-26.963636363636365,11.382978723404255
2020-11-13,-19.21153846153846,-9.102564102564102,-32.63095238095238,-36.32258064516129,-23.357798165137616,10.297872340425531
2020-11-14,-18.93103448275862,-11.727272727272727,-33.258426966292134,-23.65625,-12.325842696629213,6.833333333333333
2020-11-15,-18.86,-13.536585365853659,-30.714285714285715,-26.0,-14.162162162162161,5.733333333333333
2020-11-16,-20.0,-9.736842105263158,-32.15853658536585,-32.96551724137931,-23.98165137614679,9.875
2020-11-17,-22.02,-13.594594594594595,-34.54320987654321,-35.96551724137931,-25.68807339449541,11.0
2020-11-18,-29.98,-20.789473684210527,-42.142857142857146,-41.266666666666666,-29.063636363636363,13.787234042553191
2020-11-19,-25.725490196078432,-13.578947368421053,-38.741176470588236,-36.833333333333336,-27.654545454545456,13.25531914893617
2020-11-20,-21.76923076923077,-11.394736842105264,-35.08433734939759,-36.625,-22.110091743119266,11.425531914893616
2020-11-21,-25.633333333333333,-20.181818181818183,-38.41111111111111,-32.8235294117647,-12.944444444444445,9.085714285714285
2020-11-22,-25.07547169811321,-20.46153846153846,-35.76923076923077,-34.1875,-14.493333333333334,7.862068965517241
2020-11-23,-22.6875,-15.025,-34.89156626506024,-38.09375,-24.339449541284402,11.191489361702128
2020-11-24,-19.041666666666668,-11.026315789473685,-32.34146341463415,-33.48275862068966,-24.91743119266055,10.104166666666666
2020-11-25,-19.122448979591837,-10.027027027027026,-33.08641975308642,-33.233333333333334,-23.916666666666668,10.104166666666666
2020-11-26,-17.041666666666668,-5.947368421052632,-33.19512195121951,-30.866666666666667,-24.172727272727272,9.816326530612244
2020-11-27,-15.75,-7.0,-32.91566265060241,-33.375,-21.165137614678898,9.53191489361702
2020-11-28,-15.596491228070175,-7.651162790697675,-30.55056179775281,-22.8125,-9.382022471910112,5.472222222222222
2020-11-29,-14.918367346938776,-11.631578947368421,-28.208791208791208,-26.0,-9.095890410958905,4.566666666666666
2020-11-30,-12.577777777777778,-2.525,-28.9873417721519,-32.0,-21.81651376146789,8.291666666666666
2020-12-01,-10.770833333333334,1.5405405405405406,-27.65432098765432,-28.517241379310345,-22.990825688073393,8.22
2020-12-02,-13.10204081632653,-0.3684210526315789,-28.901234567901234,-30.06896551724138,-21.908256880733944,8.775510204081632
2020-12-03,-10.770833333333334,0.5135135135135135,-26.625,-25.40740740740741,-22.779816513761467,8.78
2020-12-04,-12.705882352941176,-0.8974358974358975,-28.843373493975903,-30.129032258064516,-19.807339449541285,8.74468085106383
2020-12-05,-12.178571428571429,-3.891304347826087,-27.511363636363637,-20.3125,-7.688888888888889,4.444444444444445
2020-12-06,-12.5625,-8.578947368421053,-25.136363636363637,-26.0,-7.47945205479452,3.566666666666667
2020-12-07,-14.108695652173912,-5.048780487804878,-27.814814814814813,-28.933333333333334,-21.73394495412844,8.16
2020-12-08,-12.51063829787234,-3.2162162162162162,-27.876543209876544,-27.066666666666666,-21.91743119266055,8.26530612244898
2020-12-09,-14.2,-2.1538461538461537,-26.329268292682926,-29.833333333333332,-22.18348623853211,8.958333333333334
2020-12-10,-9.979166666666666,3.6315789473684212,-22.0875,-22.862068965517242,-22.073394495412845,8.73469387755102
