date,retail_and_recreation_percent_change_from_baseline_Ecuador,grocery_and_pharmacy_percent_change_from_baseline_Ecuador,parks_percent_change_from_baseline_Ecuador,transit_stations_percent_change_from_baseline_Ecuador,workplaces_percent_change_from_baseline_Ecuador,residential_percent_change_from_baseline_Ecuador
2022-02-08,41.73076923076923,57.073170731707314,13.02061855670103,18.958333333333332,1.5263157894736843,6.585714285714285
2022-02-09,42.22222222222222,56.093023255813954,11.009803921568627,17.152173913043477,2.8333333333333335,6.7
2022-02-10,42.981818181818184,56.42857142857143,14.22549019607843,17.74,2.7313432835820897,6.442857142857143
2022-02-11,42.666666666666664,55.8,12.085714285714285,9.74,2.0150375939849625,8.071428571428571
2022-02-12,47.16129032258065,56.666666666666664,17.90740740740741,15.66,22.356435643564357,3.2452830188679247
2022-02-13,46.07272727272727,50.476190476190474,23.303571428571427,19.244897959183675,24.88888888888889,1.8222222222222222
2022-02-14,71.60416666666667,72.75,33.06315789473684,23.541666666666668,6.393939393939394,3.5428571428571427
2022-02-15,44.716981132075475,58.75609756097561,16.510416666666668,22.108695652173914,3.6390977443609023,5.3428571428571425
2022-02-16,44.44444444444444,59.857142857142854,14.647058823529411,18.48936170212766,5.878787878787879,5.542857142857143
2022-02-17,44.05555555555556,58.04761904761905,14.990099009900991,18.571428571428573,6.0,5.314285714285714
2022-02-18,42.932203389830505,54.82222222222222,14.893203883495145,10.98076923076923,9.639097744360901,6.128571428571429
2022-02-19,47.83076923076923,55.68181818181818,21.55140186915888,18.770833333333332,24.613861386138613,2.5283018867924527
2022-02-20,43.86206896551724,47.31707317073171,25.12280701754386,21.72340425531915,24.065217391304348,1.511111111111111
2022-02-21,43.9,58.23255813953488,20.2680412371134,22.104166666666668,7.840909090909091,4.885714285714286
2022-02-22,43.65384615384615,57.833333333333336,19.726315789473684,21.645833333333332,8.5,4.6
2022-02-23,42.25454545454546,54.61904761904762,16.81188118811881,21.08695652173913,9.045801526717558,4.942857142857143
2022-02-24,44.72222222222222,57.595238095238095,20.06930693069307,21.877551020408163,10.278195488721805,4.542857142857143
2022-02-25,51.53448275862069,65.46666666666667,27.431372549019606,26.551020408163264,12.961832061068701,4.285714285714286
2022-02-26,55.275862068965516,69.77777777777777,46.9126213592233,42.42553191489362,24.792079207920793,0.1320754716981132
2022-02-27,55.92982456140351,54.46341463414634,59.58653846153846,35.68888888888889,21.296703296703296,-1.711111111111111
2022-02-28,48.5,43.26190476190476,62.674418604651166,2.8,-47.13333333333333,7.4714285714285715
2022-03-01,25.735849056603772,28.642857142857142,26.032967032967033,9.195652173913043,-51.169117647058826,9.614285714285714
2022-03-02,42.345454545454544,61.80487804878049,21.232323232323232,27.47826086956522,4.977443609022556,4.7
2022-03-03,42.589285714285715,62.02439024390244,19.15841584158416,19.040816326530614,10.037878787878787,6.2
2022-03-04,42.57377049180328,58.111111111111114,16.825242718446603,8.58,14.610687022900763,8.571428571428571
2022-03-05,43.03125,52.4,18.27777777777778,16.541666666666668,29.376237623762375,4.943396226415095
2022-03-06,41.950819672131146,47.666666666666664,22.77391304347826,21.456521739130434,29.651685393258425,4.136363636363637
2022-03-07,45.98039215686274,60.1,27.38144329896907,18.510204081632654,13.045801526717558,6.6571428571428575
2022-03-08,57.66,64.17073170731707,34.05434782608695,20.020833333333332,15.0,6.128571428571429
2022-03-09,44.370370370370374,57.285714285714285,25.760416666666668,16.80851063829787,15.030534351145038,7.714285714285714
2022-03-10,43.58181818181818,56.80487804878049,27.142857142857142,15.816326530612244,17.12213740458015,8.771428571428572
2022-03-11,43.18032786885246,54.90909090909091,25.643564356435643,10.12,19.11627906976744,10.3
2022-03-12,43.4,52.36363636363637,25.37735849056604,14.224489795918368,32.52,6.75
2022-03-13,45.41935483870968,48.88095238095238,33.828828828828826,24.68888888888889,33.53932584269663,4.9772727272727275
2022-03-14,43.333333333333336,57.525,31.694736842105264,17.52,16.484615384615385,9.728571428571428
2022-03-15,44.28846153846154,60.048780487804876,29.010752688172044,20.319148936170212,16.778625954198475,9.242857142857142
2022-03-16,44.44444444444444,59.904761904761905,23.8659793814433,16.893617021276597,16.9618320610687,9.285714285714286
2022-03-17,44.81481481481482,59.76190476190476,26.0,16.551020408163264,17.03846153846154,9.214285714285714
2022-03-18,44.516666666666666,56.15909090909091,25.784313725490197,12.18,19.286821705426355,9.842857142857143
2022-03-19,46.30769230769231,55.88636363636363,29.778846153846153,16.163265306122447,31.56,6.096153846153846
2022-03-20,44.81666666666667,47.5,32.10091743119266,26.454545454545453,31.50561797752809,4.636363636363637
2022-03-21,42.86,55.976190476190474,29.926315789473684,19.979591836734695,16.7,9.628571428571428
2022-03-22,44.90384615384615,59.51219512195122,29.606382978723403,20.729166666666668,17.862595419847327,8.928571428571429
2022-03-23,43.96296296296296,56.76190476190476,24.711340206185568,19.638297872340427,17.480916030534353,8.957142857142857
2022-03-24,44.54545454545455,54.04761904761905,22.00990099009901,18.875,18.053846153846155,9.014285714285714
2022-03-25,42.96666666666667,54.79545454545455,25.137254901960784,15.224489795918368,20.7265625,9.457142857142857
2022-03-26,41.53846153846154,50.52272727272727,25.50467289719626,18.346938775510203,31.49,6.615384615384615
2022-03-27,41.24590163934426,46.357142857142854,27.181818181818183,28.066666666666666,31.707865168539325,4.886363636363637
2022-03-28,39.21153846153846,52.63414634146341,26.84536082474227,22.659574468085108,18.56153846153846,9.642857142857142
2022-03-29,40.407407407407405,48.904761904761905,22.31578947368421,18.680851063829788,17.31297709923664,9.014285714285714
2022-03-30,41.68518518518518,54.23809523809524,23.701030927835053,19.26086956521739,18.184615384615384,8.971428571428572
2022-03-31,43.054545454545455,56.214285714285715,23.949494949494948,22.625,18.49230769230769,8.6
2022-04-01,46.8,60.68181818181818,26.941176470588236,14.66,20.078740157480315,8.8
2022-04-02,48.46774193548387,61.09090909090909,31.625,25.46808510638298,32.83673469387755,5.019230769230769
2022-04-03,49.24561403508772,54.88095238095238,36.48148148148148,32.84782608695652,34.42696629213483,3.0454545454545454
2022-04-04,45.76470588235294,61.09756097560975,32.638297872340424,25.04255319148936,16.31297709923664,7.928571428571429
2022-04-05,46.38461538461539,62.1219512195122,30.210526315789473,24.1875,16.361538461538462,7.957142857142857
2022-04-06,46.129629629629626,59.95238095238095,27.197916666666668,23.770833333333332,16.068702290076335,7.985714285714286
2022-04-07,47.36363636363637,58.904761904761905,30.505050505050505,24.387755102040817,16.838461538461537,7.671428571428572
2022-04-08,49.46551724137931,61.97727272727273,30.313725490196077,22.94,19.640625,8.257142857142858
2022-04-09,50.61290322580645,59.59090909090909,32.03846153846154,27.755102040816325,33.56122448979592,4.673076923076923
2022-04-10,53.464285714285715,57.90243902439025,44.850467289719624,39.955555555555556,37.86516853932584,2.977272727272727
2022-04-11,48.96,61.97560975609756,36.83157894736842,30.208333333333332,15.861538461538462,8.2
2022-04-12,48.86538461538461,61.80487804878049,32.463157894736845,29.395833333333332,17.423076923076923,8.014285714285714
2022-04-13,52.888888888888886,64.35714285714286,31.484536082474225,30.04255319148936,16.161538461538463,7.6571428571428575
2022-04-14,60.83018867924528,75.65,41.234693877551024,45.541666666666664,12.96923076923077,5.5
2022-04-15,32.01639344262295,50.77272727272727,36.61224489795919,-4.1923076923076925,-40.4485294117647,19.014705882352942
2022-04-16,51.435483870967744,58.08888888888889,46.84848484848485,18.897959183673468,19.257425742574256,6.788461538461538
2022-04-17,48.12280701754386,49.390243902439025,38.424528301886795,52.34090909090909,33.333333333333336,2.5454545454545454
2022-04-18,45.01960784313726,59.785714285714285,28.84375,29.583333333333332,17.49230769230769,8.485714285714286
2022-04-19,45.40384615384615,61.5,28.736842105263158,28.29787234042553,17.387596899224807,8.0
2022-04-20,44.851851851851855,58.857142857142854,23.525252525252526,27.106382978723403,17.906976744186046,8.628571428571428
2022-04-21,48.62264150943396,62.54761904761905,29.37,29.541666666666668,22.184615384615384,7.328571428571428
2022-04-22,48.33898305084746,61.61363636363637,30.128712871287128,25.333333333333332,22.559055118110237,8.785714285714286
2022-04-23,50.704918032786885,59.95454545454545,36.20192307692308,32.53061224489796,36.123711340206185,4.773584905660377
2022-04-24,48.89655172413793,54.357142857142854,37.75454545454546,40.76086956521739,37.611111111111114,4.090909090909091
2022-04-25,49.38,63.90243902439025,37.084210526315786,32.041666666666664,23.140625,8.142857142857142
2022-04-26,49.5,62.714285714285715,32.308510638297875,34.170212765957444,24.155038759689923,7.614285714285714
2022-04-27,49.127272727272725,62.42857142857143,29.59375,29.5625,24.689922480620154,7.414285714285715
2022-04-28,49.54545454545455,62.88095238095238,29.666666666666668,27.857142857142858,24.76923076923077,7.5285714285714285
2022-04-29,54.03448275862069,68.27272727272727,32.92156862745098,29.980392156862745,27.865079365079364,7.6
2022-04-30,60.37096774193548,72.64444444444445,40.51960784313726,39.46808510638298,38.275510204081634,3.9056603773584904
2022-05-01,67.79629629629629,67.90243902439025,56.640776699029125,38.18181818181818,38.7752808988764,2.066666666666667
2022-05-02,55.44,69.6,40.46153846153846,25.708333333333332,-25.94776119402985,14.420289855072463
2022-05-03,55.26923076923077,75.73170731707317,35.53191489361702,40.0,25.8062015503876,6.1
2022-05-04,53.30909090909091,71.52380952380952,27.581632653061224,32.638297872340424,26.093023255813954,7.314285714285714
2022-05-05,53.78181818181818,71.69047619047619,26.91919191919192,31.25531914893617,26.23846153846154,7.442857142857143
2022-05-06,55.91379310344828,70.63636363636364,31.970588235294116,29.46938775510204,31.080645161290324,6.614285714285714
2022-05-07,63.2,77.95454545454545,41.18627450980392,40.666666666666664,40.30612244897959,2.830188679245283
2022-05-08,78.74509803921569,84.65853658536585,50.716981132075475,47.166666666666664,47.550561797752806,-0.044444444444444446
2022-05-09,53.38775510204081,71.92682926829268,38.244680851063826,33.38775510204081,26.968503937007874,6.428571428571429
2022-05-10,51.372549019607845,70.90243902439025,32.797872340425535,32.958333333333336,27.27777777777778,6.828571428571428
2022-05-11,48.888888888888886,65.73809523809524,31.38144329896907,30.369565217391305,27.86046511627907,6.414285714285715
2022-05-12,48.31481481481482,62.95238095238095,29.551020408163264,25.520833333333332,28.186046511627907,7.0285714285714285
2022-05-13,50.98275862068966,63.45454545454545,31.901960784313726,22.627450980392158,32.13821138211382,7.085714285714285
